Step 10: {'loss': 1.2719, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 4320: {'loss': 0.2753, 'learning_rate': 0.00020055555555555555, 'epoch': 2.4}
Step 4330: {'loss': 0.293, 'learning_rate': 0.00019870370370370373, 'epoch': 2.41}
Step 4340: {'loss': 0.2703, 'learning_rate': 0.00019685185185185186, 'epoch': 2.41}
Step 4350: {'loss': 0.2668, 'learning_rate': 0.00019500000000000002, 'epoch': 2.42}
Step 4360: {'loss': 0.2936, 'learning_rate': 0.00019314814814814816, 'epoch': 2.42}
Step 4370: {'loss': 0.2721, 'learning_rate': 0.0001912962962962963, 'epoch': 2.43}
Step 4380: {'loss': 0.2577, 'learning_rate': 0.00018944444444444445, 'epoch': 2.43}
Step 4390: {'loss': 0.2851, 'learning_rate': 0.00018759259259259258, 'epoch': 2.44}
Step 4400: {'loss': 0.319, 'learning_rate': 0.00018574074074074074, 'epoch': 2.44}
Step 4410: {'loss': 0.2945, 'learning_rate': 0.00018388888888888887, 'epoch': 2.45}
Step 4420: {'loss': 0.3017, 'learning_rate': 0.00018203703703703703, 'epoch': 2.46}
Step 4430: {'loss': 0.2639, 'learning_rate': 0.0001801851851851852, 'epoch': 2.46}
Step 4440: {'loss': 0.28, 'learning_rate': 0.00017833333333333335, 'epoch': 2.47}
Step 4450: {'loss': 0.2746, 'learning_rate': 0.00017648148148148148, 'epoch': 2.47}
Step 4460: {'loss': 0.2807, 'learning_rate': 0.00017462962962962964, 'epoch': 2.48}
Step 4470: {'loss': 0.2812, 'learning_rate': 0.00017277777777777777, 'epoch': 2.48}
Step 4480: {'loss': 0.3026, 'learning_rate': 0.00017092592592592593, 'epoch': 2.49}
Step 4490: {'loss': 0.2869, 'learning_rate': 0.00016907407407407406, 'epoch': 2.49}
Step 4500: {'loss': 0.3008, 'learning_rate': 0.00016722222222222222, 'epoch': 2.5}
Step 4510: {'loss': 0.2978, 'learning_rate': 0.00016537037037037036, 'epoch': 2.51}
Step 4520: {'loss': 0.2791, 'learning_rate': 0.00016351851851851852, 'epoch': 2.51}
Step 4530: {'loss': 0.2854, 'learning_rate': 0.00016166666666666665, 'epoch': 2.52}
Step 4540: {'loss': 0.2598, 'learning_rate': 0.00015981481481481483, 'epoch': 2.52}
Step 4550: {'loss': 0.2967, 'learning_rate': 0.00015796296296296297, 'epoch': 2.53}
Step 4560: {'loss': 0.2598, 'learning_rate': 0.00015611111111111113, 'epoch': 2.53}
Step 4570: {'loss': 0.2896, 'learning_rate': 0.00015425925925925926, 'epoch': 2.54}
Step 4580: {'loss': 0.2755, 'learning_rate': 0.00015240740740740742, 'epoch': 2.54}
Step 4590: {'loss': 0.2638, 'learning_rate': 0.00015055555555555555, 'epoch': 2.55}
Step 4600: {'loss': 0.3166, 'learning_rate': 0.0001487037037037037, 'epoch': 2.56}
Step 4610: {'loss': 0.2879, 'learning_rate': 0.00014685185185185184, 'epoch': 2.56}
Step 4620: {'loss': 0.3231, 'learning_rate': 0.000145, 'epoch': 2.57}
Step 4630: {'loss': 0.2633, 'learning_rate': 0.00014314814814814813, 'epoch': 2.57}
Step 4640: {'loss': 0.26, 'learning_rate': 0.00014129629629629632, 'epoch': 2.58}
Step 4650: {'loss': 0.286, 'learning_rate': 0.00013944444444444445, 'epoch': 2.58}
Step 4660: {'loss': 0.3072, 'learning_rate': 0.0001375925925925926, 'epoch': 2.59}
Step 4670: {'loss': 0.2905, 'learning_rate': 0.00013574074074074074, 'epoch': 2.59}
Step 4680: {'loss': 0.2732, 'learning_rate': 0.0001338888888888889, 'epoch': 2.6}
Step 4690: {'loss': 0.3359, 'learning_rate': 0.00013203703703703704, 'epoch': 2.61}
Step 4700: {'loss': 0.2865, 'learning_rate': 0.0001301851851851852, 'epoch': 2.61}
Step 4710: {'loss': 0.2544, 'learning_rate': 0.00012833333333333333, 'epoch': 2.62}
Step 4720: {'loss': 0.2802, 'learning_rate': 0.00012648148148148149, 'epoch': 2.62}
Step 4730: {'loss': 0.2928, 'learning_rate': 0.00012462962962962965, 'epoch': 2.63}
Step 4740: {'loss': 0.3105, 'learning_rate': 0.00012277777777777778, 'epoch': 2.63}
Step 4750: {'loss': 0.2952, 'learning_rate': 0.00012092592592592592, 'epoch': 2.64}
Step 4760: {'loss': 0.2982, 'learning_rate': 0.00011907407407407407, 'epoch': 2.64}
Step 4770: {'loss': 0.2713, 'learning_rate': 0.00011722222222222223, 'epoch': 2.65}
Step 4780: {'loss': 0.2871, 'learning_rate': 0.00011537037037037037, 'epoch': 2.66}
Step 4790: {'loss': 0.2879, 'learning_rate': 0.00011351851851851852, 'epoch': 2.66}
Step 4800: {'loss': 0.2785, 'learning_rate': 0.00011166666666666667, 'epoch': 2.67}
Step 4810: {'loss': 0.2901, 'learning_rate': 0.00010981481481481481, 'epoch': 2.67}
Step 4820: {'loss': 0.2947, 'learning_rate': 0.00010796296296296297, 'epoch': 2.68}
Step 4830: {'loss': 0.2998, 'learning_rate': 0.00010611111111111112, 'epoch': 2.68}
Step 4840: {'loss': 0.3018, 'learning_rate': 0.00010425925925925926, 'epoch': 2.69}
Step 4850: {'loss': 0.2572, 'learning_rate': 0.00010240740740740741, 'epoch': 2.69}
Step 4860: {'loss': 0.2923, 'learning_rate': 0.00010055555555555555, 'epoch': 2.7}
Step 4870: {'loss': 0.2822, 'learning_rate': 9.870370370370371e-05, 'epoch': 2.71}
Step 4880: {'loss': 0.2581, 'learning_rate': 9.685185185185186e-05, 'epoch': 2.71}
Step 4890: {'loss': 0.2876, 'learning_rate': 9.5e-05, 'epoch': 2.72}
Step 4900: {'loss': 0.2559, 'learning_rate': 9.314814814814815e-05, 'epoch': 2.72}
Step 4910: {'loss': 0.273, 'learning_rate': 9.12962962962963e-05, 'epoch': 2.73}
Step 4920: {'loss': 0.2668, 'learning_rate': 8.944444444444444e-05, 'epoch': 2.73}
Step 4930: {'loss': 0.3012, 'learning_rate': 8.75925925925926e-05, 'epoch': 2.74}
Step 4940: {'loss': 0.2926, 'learning_rate': 8.574074074074075e-05, 'epoch': 2.74}
Step 4950: {'loss': 0.3045, 'learning_rate': 8.38888888888889e-05, 'epoch': 2.75}
Step 4960: {'loss': 0.2688, 'learning_rate': 8.203703703703704e-05, 'epoch': 2.76}
Step 4970: {'loss': 0.2805, 'learning_rate': 8.018518518518519e-05, 'epoch': 2.76}
Step 4980: {'loss': 0.2774, 'learning_rate': 7.833333333333334e-05, 'epoch': 2.77}
Step 4990: {'loss': 0.281, 'learning_rate': 7.648148148148149e-05, 'epoch': 2.77}
Step 5000: {'loss': 0.304, 'learning_rate': 7.462962962962964e-05, 'epoch': 2.78}
Step 5010: {'loss': 0.266, 'learning_rate': 7.277777777777778e-05, 'epoch': 2.78}
Step 5020: {'loss': 0.2766, 'learning_rate': 7.092592592592593e-05, 'epoch': 2.79}
Step 5030: {'loss': 0.289, 'learning_rate': 6.907407407407409e-05, 'epoch': 2.79}
Step 5040: {'loss': 0.2667, 'learning_rate': 6.722222222222223e-05, 'epoch': 2.8}
Step 5050: {'loss': 0.2816, 'learning_rate': 6.537037037037037e-05, 'epoch': 2.81}
Step 5060: {'loss': 0.2666, 'learning_rate': 6.351851851851851e-05, 'epoch': 2.81}
Step 5070: {'loss': 0.2612, 'learning_rate': 6.166666666666667e-05, 'epoch': 2.82}
Step 5080: {'loss': 0.2602, 'learning_rate': 5.9814814814814816e-05, 'epoch': 2.82}
Step 5090: {'loss': 0.2909, 'learning_rate': 5.796296296296297e-05, 'epoch': 2.83}
Step 5100: {'loss': 0.2697, 'learning_rate': 5.6111111111111114e-05, 'epoch': 2.83}
Step 5110: {'loss': 0.2928, 'learning_rate': 5.425925925925926e-05, 'epoch': 2.84}
Step 5120: {'loss': 0.3024, 'learning_rate': 5.240740740740741e-05, 'epoch': 2.84}
Step 5130: {'loss': 0.2875, 'learning_rate': 5.055555555555556e-05, 'epoch': 2.85}
Step 5140: {'loss': 0.3265, 'learning_rate': 4.8703703703703704e-05, 'epoch': 2.86}
Step 5150: {'loss': 0.317, 'learning_rate': 4.685185185185186e-05, 'epoch': 2.86}
Step 5160: {'loss': 0.2906, 'learning_rate': 4.4999999999999996e-05, 'epoch': 2.87}
Step 5170: {'loss': 0.3236, 'learning_rate': 4.314814814814815e-05, 'epoch': 2.87}
Step 5180: {'loss': 0.2766, 'learning_rate': 4.1296296296296294e-05, 'epoch': 2.88}
Step 5190: {'loss': 0.2819, 'learning_rate': 3.944444444444444e-05, 'epoch': 2.88}
Step 5200: {'loss': 0.2853, 'learning_rate': 3.759259259259259e-05, 'epoch': 2.89}
Step 5210: {'loss': 0.2794, 'learning_rate': 3.574074074074074e-05, 'epoch': 2.89}
Step 5220: {'loss': 0.2762, 'learning_rate': 3.388888888888889e-05, 'epoch': 2.9}
Step 5230: {'loss': 0.2749, 'learning_rate': 3.203703703703704e-05, 'epoch': 2.91}
Step 5240: {'loss': 0.2584, 'learning_rate': 3.0185185185185186e-05, 'epoch': 2.91}
Step 5250: {'loss': 0.2975, 'learning_rate': 2.8333333333333332e-05, 'epoch': 2.92}
Step 5260: {'loss': 0.29, 'learning_rate': 2.648148148148148e-05, 'epoch': 2.92}
Step 5270: {'loss': 0.2679, 'learning_rate': 2.462962962962963e-05, 'epoch': 2.93}
Step 5280: {'loss': 0.2823, 'learning_rate': 2.277777777777778e-05, 'epoch': 2.93}
Step 5290: {'loss': 0.2979, 'learning_rate': 2.0925925925925925e-05, 'epoch': 2.94}
Step 5300: {'loss': 0.3061, 'learning_rate': 1.9074074074074075e-05, 'epoch': 2.94}
Step 5310: {'loss': 0.2624, 'learning_rate': 1.7222222222222224e-05, 'epoch': 2.95}
Step 5320: {'loss': 0.2628, 'learning_rate': 1.5370370370370373e-05, 'epoch': 2.96}
Step 5330: {'loss': 0.279, 'learning_rate': 1.3518518518518519e-05, 'epoch': 2.96}
Step 5340: {'loss': 0.3119, 'learning_rate': 1.1666666666666668e-05, 'epoch': 2.97}
Step 5350: {'loss': 0.2748, 'learning_rate': 9.814814814814815e-06, 'epoch': 2.97}
Step 5360: {'loss': 0.2602, 'learning_rate': 7.962962962962963e-06, 'epoch': 2.98}
Step 5370: {'loss': 0.3177, 'learning_rate': 6.111111111111111e-06, 'epoch': 2.98}
Step 5380: {'loss': 0.321, 'learning_rate': 4.2592592592592596e-06, 'epoch': 2.99}
Step 5390: {'loss': 0.2953, 'learning_rate': 2.4074074074074075e-06, 'epoch': 2.99}
Step 5400: {'loss': 0.3295, 'learning_rate': 5.555555555555555e-07, 'epoch': 3.0}
Step 5400: {'eval_loss': 0.29097312688827515, 'eval_runtime': 66.6608, 'eval_samples_per_second': 27.002, 'eval_steps_per_second': 6.751, 'epoch': 3.0}
Step 5400: {'train_runtime': 1415.6436, 'train_samples_per_second': 15.258, 'train_steps_per_second': 3.815, 'total_flos': 2.948989586043863e+17, 'train_loss': 0.3116218554973602, 'epoch': 3.0}
