Step 1: {'loss': 1.7278, 'learning_rate': 2.3809523809523808e-06, 'epoch': 0.0}
Step 591: {'loss': 0.3699, 'learning_rate': 4.82044365765536e-05, 'epoch': 2.12}
Step 592: {'loss': 0.419, 'learning_rate': 4.784800368975556e-05, 'epoch': 2.12}
Step 593: {'loss': 0.3944, 'learning_rate': 4.7492478581891665e-05, 'epoch': 2.13}
Step 594: {'loss': 0.3661, 'learning_rate': 4.713786744137709e-05, 'epoch': 2.13}
Step 595: {'loss': 0.4203, 'learning_rate': 4.678417644071813e-05, 'epoch': 2.13}
Step 596: {'loss': 0.3965, 'learning_rate': 4.6431411736404604e-05, 'epoch': 2.14}
Step 597: {'loss': 0.3552, 'learning_rate': 4.6079579468803044e-05, 'epoch': 2.14}
Step 598: {'loss': 0.4299, 'learning_rate': 4.5728685762049414e-05, 'epoch': 2.14}
Step 599: {'loss': 0.419, 'learning_rate': 4.537873672394288e-05, 'epoch': 2.15}
Step 600: {'loss': 0.4226, 'learning_rate': 4.5029738445839143e-05, 'epoch': 2.15}
Step 601: {'loss': 0.3859, 'learning_rate': 4.468169700254474e-05, 'epoch': 2.15}
Step 602: {'loss': 0.3963, 'learning_rate': 4.433461845221106e-05, 'epoch': 2.16}
Step 603: {'loss': 0.4029, 'learning_rate': 4.3988508836229045e-05, 'epoch': 2.16}
Step 604: {'loss': 0.3928, 'learning_rate': 4.364337417912395e-05, 'epoch': 2.16}
Step 605: {'loss': 0.4187, 'learning_rate': 4.329922048845044e-05, 'epoch': 2.17}
Step 606: {'loss': 0.3831, 'learning_rate': 4.2956053754688174e-05, 'epoch': 2.17}
Step 607: {'loss': 0.3868, 'learning_rate': 4.2613879951137326e-05, 'epoch': 2.18}
Step 608: {'loss': 0.4145, 'learning_rate': 4.227270503381485e-05, 'epoch': 2.18}
Step 609: {'loss': 0.4496, 'learning_rate': 4.1932534941350545e-05, 'epoch': 2.18}
Step 610: {'loss': 0.3742, 'learning_rate': 4.159337559488396e-05, 'epoch': 2.19}
Step 611: {'loss': 0.4219, 'learning_rate': 4.125523289796102e-05, 'epoch': 2.19}
Step 612: {'loss': 0.4234, 'learning_rate': 4.091811273643157e-05, 'epoch': 2.19}
Step 613: {'loss': 0.3719, 'learning_rate': 4.058202097834679e-05, 'epoch': 2.2}
Step 614: {'loss': 0.3736, 'learning_rate': 4.024696347385691e-05, 'epoch': 2.2}
Step 615: {'loss': 0.4634, 'learning_rate': 3.991294605510969e-05, 'epoch': 2.2}
Step 616: {'loss': 0.4193, 'learning_rate': 3.957997453614859e-05, 'epoch': 2.21}
Step 617: {'loss': 0.3453, 'learning_rate': 3.924805471281183e-05, 'epoch': 2.21}
Step 618: {'loss': 0.413, 'learning_rate': 3.891719236263128e-05, 'epoch': 2.22}
Step 619: {'loss': 0.4172, 'learning_rate': 3.8587393244732074e-05, 'epoch': 2.22}
Step 620: {'loss': 0.4097, 'learning_rate': 3.825866309973231e-05, 'epoch': 2.22}
Step 621: {'loss': 0.4494, 'learning_rate': 3.793100764964299e-05, 'epoch': 2.23}
Step 622: {'loss': 0.4286, 'learning_rate': 3.760443259776869e-05, 'epoch': 2.23}
Step 623: {'loss': 0.3991, 'learning_rate': 3.727894362860799e-05, 'epoch': 2.23}
Step 624: {'loss': 0.4214, 'learning_rate': 3.6954546407754796e-05, 'epoch': 2.24}
Step 625: {'loss': 0.3935, 'learning_rate': 3.663124658179948e-05, 'epoch': 2.24}
Step 626: {'loss': 0.4292, 'learning_rate': 3.630904977823082e-05, 'epoch': 2.24}
Step 627: {'loss': 0.3939, 'learning_rate': 3.598796160533789e-05, 'epoch': 2.25}
Step 628: {'loss': 0.3879, 'learning_rate': 3.566798765211245e-05, 'epoch': 2.25}
Step 629: {'loss': 0.4204, 'learning_rate': 3.534913348815176e-05, 'epoch': 2.25}
Step 630: {'loss': 0.4111, 'learning_rate': 3.503140466356151e-05, 'epoch': 2.26}
Step 631: {'loss': 0.3671, 'learning_rate': 3.471480670885935e-05, 'epoch': 2.26}
Step 632: {'loss': 0.39, 'learning_rate': 3.439934513487845e-05, 'epoch': 2.27}
Step 633: {'loss': 0.391, 'learning_rate': 3.4085025432671746e-05, 'epoch': 2.27}
Step 634: {'loss': 0.4118, 'learning_rate': 3.37718530734163e-05, 'epoch': 2.27}
Step 635: {'loss': 0.4204, 'learning_rate': 3.345983350831798e-05, 'epoch': 2.28}
Step 636: {'loss': 0.4039, 'learning_rate': 3.314897216851673e-05, 'epoch': 2.28}
Step 637: {'loss': 0.3603, 'learning_rate': 3.283927446499185e-05, 'epoch': 2.28}
Step 638: {'loss': 0.4219, 'learning_rate': 3.253074578846805e-05, 'epoch': 2.29}
Step 639: {'loss': 0.3945, 'learning_rate': 3.2223391509321334e-05, 'epoch': 2.29}
Step 640: {'loss': 0.435, 'learning_rate': 3.191721697748576e-05, 'epoch': 2.29}
Step 641: {'loss': 0.4125, 'learning_rate': 3.161222752236024e-05, 'epoch': 2.3}
Step 642: {'loss': 0.3875, 'learning_rate': 3.130842845271564e-05, 'epoch': 2.3}
Step 643: {'loss': 0.4227, 'learning_rate': 3.100582505660263e-05, 'epoch': 2.3}
Step 644: {'loss': 0.3566, 'learning_rate': 3.070442260125939e-05, 'epoch': 2.31}
Step 645: {'loss': 0.4393, 'learning_rate': 3.0404226333020114e-05, 'epoch': 2.31}
Step 646: {'loss': 0.4213, 'learning_rate': 3.0105241477223533e-05, 'epoch': 2.32}
Step 647: {'loss': 0.3813, 'learning_rate': 2.9807473238122098e-05, 'epoch': 2.32}
Step 648: {'loss': 0.4245, 'learning_rate': 2.951092679879136e-05, 'epoch': 2.32}
Step 649: {'loss': 0.4042, 'learning_rate': 2.9215607321039606e-05, 'epoch': 2.33}
Step 650: {'loss': 0.4169, 'learning_rate': 2.8921519945318276e-05, 'epoch': 2.33}
Step 651: {'loss': 0.4157, 'learning_rate': 2.862866979063219e-05, 'epoch': 2.33}
Step 652: {'loss': 0.3914, 'learning_rate': 2.833706195445075e-05, 'epoch': 2.34}
Step 653: {'loss': 0.446, 'learning_rate': 2.804670151261891e-05, 'epoch': 2.34}
Step 654: {'loss': 0.3891, 'learning_rate': 2.7757593519269087e-05, 'epoch': 2.34}
Step 655: {'loss': 0.4063, 'learning_rate': 2.7469743006732963e-05, 'epoch': 2.35}
Step 656: {'loss': 0.3856, 'learning_rate': 2.7183154985454074e-05, 'epoch': 2.35}
Step 657: {'loss': 0.3719, 'learning_rate': 2.6897834443900526e-05, 'epoch': 2.35}
Step 658: {'loss': 0.3817, 'learning_rate': 2.6613786348478053e-05, 'epoch': 2.36}
Step 659: {'loss': 0.3713, 'learning_rate': 2.633101564344381e-05, 'epoch': 2.36}
Step 660: {'loss': 0.4205, 'learning_rate': 2.6049527250820048e-05, 'epoch': 2.37}
Step 661: {'loss': 0.4038, 'learning_rate': 2.5769326070308676e-05, 'epoch': 2.37}
Step 662: {'loss': 0.4417, 'learning_rate': 2.5490416979205757e-05, 'epoch': 2.37}
Step 663: {'loss': 0.4441, 'learning_rate': 2.5212804832316784e-05, 'epoch': 2.38}
Step 664: {'loss': 0.4814, 'learning_rate': 2.493649446187213e-05, 'epoch': 2.38}
Step 665: {'loss': 0.4164, 'learning_rate': 2.4661490677442833e-05, 'epoch': 2.38}
Step 666: {'loss': 0.4204, 'learning_rate': 2.4387798265857074e-05, 'epoch': 2.39}
Step 667: {'loss': 0.4322, 'learning_rate': 2.4115421991116606e-05, 'epoch': 2.39}
Step 668: {'loss': 0.4092, 'learning_rate': 2.3844366594314093e-05, 'epoch': 2.39}
Step 669: {'loss': 0.4275, 'learning_rate': 2.3574636793550377e-05, 'epoch': 2.4}
Step 670: {'loss': 0.422, 'learning_rate': 2.3306237283852462e-05, 'epoch': 2.4}
Step 671: {'loss': 0.3889, 'learning_rate': 2.303917273709181e-05, 'epoch': 2.41}
Step 672: {'loss': 0.3971, 'learning_rate': 2.277344780190286e-05, 'epoch': 2.41}
Step 673: {'loss': 0.4504, 'learning_rate': 2.2509067103602356e-05, 'epoch': 2.41}
Step 674: {'loss': 0.3881, 'learning_rate': 2.2246035244108586e-05, 'epoch': 2.42}
Step 675: {'loss': 0.3994, 'learning_rate': 2.1984356801861506e-05, 'epoch': 2.42}
Step 676: {'loss': 0.4185, 'learning_rate': 2.1724036331742835e-05, 'epoch': 2.42}
Step 677: {'loss': 0.4441, 'learning_rate': 2.1465078364996972e-05, 'epoch': 2.43}
Step 678: {'loss': 0.4336, 'learning_rate': 2.120748740915198e-05, 'epoch': 2.43}
Step 679: {'loss': 0.3887, 'learning_rate': 2.0951267947941145e-05, 'epoch': 2.43}
Step 680: {'loss': 0.4406, 'learning_rate': 2.069642444122504e-05, 'epoch': 2.44}
Step 681: {'loss': 0.4067, 'learning_rate': 2.044296132491369e-05, 'epoch': 2.44}
Step 682: {'loss': 0.4106, 'learning_rate': 2.0190883010889615e-05, 'epoch': 2.44}
Step 683: {'loss': 0.4069, 'learning_rate': 1.994019388693078e-05, 'epoch': 2.45}
Step 684: {'loss': 0.4506, 'learning_rate': 1.969089831663443e-05, 'epoch': 2.45}
Step 685: {'loss': 0.3517, 'learning_rate': 1.9443000639341048e-05, 'epoch': 2.46}
Step 686: {'loss': 0.4342, 'learning_rate': 1.9196505170058722e-05, 'epoch': 2.46}
Step 687: {'loss': 0.4005, 'learning_rate': 1.895141619938825e-05, 'epoch': 2.46}
Step 688: {'loss': 0.4069, 'learning_rate': 1.870773799344825e-05, 'epoch': 2.47}
Step 689: {'loss': 0.3993, 'learning_rate': 1.8465474793801084e-05, 'epoch': 2.47}
Step 690: {'loss': 0.4162, 'learning_rate': 1.822463081737883e-05, 'epoch': 2.47}
Step 691: {'loss': 0.4289, 'learning_rate': 1.798521025641009e-05, 'epoch': 2.48}
Step 692: {'loss': 0.4392, 'learning_rate': 1.774721727834684e-05, 'epoch': 2.48}
Step 693: {'loss': 0.4423, 'learning_rate': 1.7510656025792005e-05, 'epoch': 2.48}
Step 694: {'loss': 0.3523, 'learning_rate': 1.727553061642734e-05, 'epoch': 2.49}
Step 695: {'loss': 0.4122, 'learning_rate': 1.7041845142941614e-05, 'epoch': 2.49}
Step 696: {'loss': 0.3929, 'learning_rate': 1.6809603672959617e-05, 'epoch': 2.49}
Step 697: {'loss': 0.417, 'learning_rate': 1.6578810248971144e-05, 'epoch': 2.5}
Step 698: {'loss': 0.3658, 'learning_rate': 1.6349468888260767e-05, 'epoch': 2.5}
Step 699: {'loss': 0.3573, 'learning_rate': 1.6121583582837772e-05, 'epoch': 2.51}
Step 700: {'loss': 0.4342, 'learning_rate': 1.5895158299366843e-05, 'epoch': 2.51}
Step 701: {'loss': 0.3751, 'learning_rate': 1.5670196979098838e-05, 'epoch': 2.51}
Step 702: {'loss': 0.3892, 'learning_rate': 1.5446703537802344e-05, 'epoch': 2.52}
Step 703: {'loss': 0.3536, 'learning_rate': 1.5224681865695422e-05, 'epoch': 2.52}
Step 704: {'loss': 0.404, 'learning_rate': 1.5004135827377907e-05, 'epoch': 2.52}
Step 705: {'loss': 0.3844, 'learning_rate': 1.4785069261764184e-05, 'epoch': 2.53}
Step 706: {'loss': 0.4118, 'learning_rate': 1.456748598201626e-05, 'epoch': 2.53}
Step 707: {'loss': 0.3481, 'learning_rate': 1.4351389775477575e-05, 'epoch': 2.53}
Step 708: {'loss': 0.4573, 'learning_rate': 1.413678440360684e-05, 'epoch': 2.54}
Step 709: {'loss': 0.4232, 'learning_rate': 1.392367360191278e-05, 'epoch': 2.54}
Step 710: {'loss': 0.3816, 'learning_rate': 1.3712061079889016e-05, 'epoch': 2.54}
Step 711: {'loss': 0.4166, 'learning_rate': 1.3501950520949436e-05, 'epoch': 2.55}
Step 712: {'loss': 0.4217, 'learning_rate': 1.3293345582364225e-05, 'epoch': 2.55}
Step 713: {'loss': 0.3996, 'learning_rate': 1.3086249895196046e-05, 'epoch': 2.56}
Step 714: {'loss': 0.4398, 'learning_rate': 1.2880667064237007e-05, 'epoch': 2.56}
Step 715: {'loss': 0.3796, 'learning_rate': 1.2676600667945715e-05, 'epoch': 2.56}
Step 716: {'loss': 0.4005, 'learning_rate': 1.2474054258385226e-05, 'epoch': 2.57}
Step 717: {'loss': 0.4297, 'learning_rate': 1.2273031361160958e-05, 'epoch': 2.57}
Step 718: {'loss': 0.4669, 'learning_rate': 1.2073535475359531e-05, 'epoch': 2.57}
Step 719: {'loss': 0.449, 'learning_rate': 1.1875570073487786e-05, 'epoch': 2.58}
Step 720: {'loss': 0.394, 'learning_rate': 1.1679138601412255e-05, 'epoch': 2.58}
Step 721: {'loss': 0.3735, 'learning_rate': 1.1484244478299366e-05, 'epoch': 2.58}
Step 722: {'loss': 0.3977, 'learning_rate': 1.1290891096555745e-05, 'epoch': 2.59}
Step 723: {'loss': 0.4015, 'learning_rate': 1.1099081821769297e-05, 'epoch': 2.59}
Step 724: {'loss': 0.3949, 'learning_rate': 1.090881999265051e-05, 'epoch': 2.59}
Step 725: {'loss': 0.4103, 'learning_rate': 1.072010892097447e-05, 'epoch': 2.6}
Step 726: {'loss': 0.4178, 'learning_rate': 1.0532951891523124e-05, 'epoch': 2.6}
Step 727: {'loss': 0.3737, 'learning_rate': 1.034735216202809e-05, 'epoch': 2.61}
Step 728: {'loss': 0.4229, 'learning_rate': 1.0163312963114036e-05, 'epoch': 2.61}
Step 729: {'loss': 0.3984, 'learning_rate': 9.980837498242356e-06, 'epoch': 2.61}
Step 730: {'loss': 0.4085, 'learning_rate': 9.79992894365549e-06, 'epoch': 2.62}
Step 731: {'loss': 0.351, 'learning_rate': 9.620590448321554e-06, 'epoch': 2.62}
Step 732: {'loss': 0.4323, 'learning_rate': 9.442825133879607e-06, 'epoch': 2.62}
Step 733: {'loss': 0.4335, 'learning_rate': 9.266636094585302e-06, 'epoch': 2.63}
Step 734: {'loss': 0.3973, 'learning_rate': 9.092026397256914e-06, 'epoch': 2.63}
Step 735: {'loss': 0.3902, 'learning_rate': 8.918999081222156e-06, 'epoch': 2.63}
Step 736: {'loss': 0.4168, 'learning_rate': 8.747557158265074e-06, 'epoch': 2.64}
Step 737: {'loss': 0.4336, 'learning_rate': 8.577703612573784e-06, 'epoch': 2.64}
Step 738: {'loss': 0.4121, 'learning_rate': 8.4094414006884e-06, 'epoch': 2.65}
Step 739: {'loss': 0.3905, 'learning_rate': 8.24277345144967e-06, 'epoch': 2.65}
Step 740: {'loss': 0.4134, 'learning_rate': 8.077702665947973e-06, 'epoch': 2.65}
Step 741: {'loss': 0.3865, 'learning_rate': 7.914231917472747e-06, 'epoch': 2.66}
Step 742: {'loss': 0.4066, 'learning_rate': 7.75236405146258e-06, 'epoch': 2.66}
Step 743: {'loss': 0.3926, 'learning_rate': 7.592101885455593e-06, 'epoch': 2.66}
Step 744: {'loss': 0.415, 'learning_rate': 7.433448209040495e-06, 'epoch': 2.67}
Step 745: {'loss': 0.4143, 'learning_rate': 7.276405783807894e-06, 'epoch': 2.67}
Step 746: {'loss': 0.4116, 'learning_rate': 7.12097734330236e-06, 'epoch': 2.67}
Step 747: {'loss': 0.3419, 'learning_rate': 6.967165592974789e-06, 'epoch': 2.68}
Step 748: {'loss': 0.3951, 'learning_rate': 6.814973210135256e-06, 'epoch': 2.68}
Step 749: {'loss': 0.3758, 'learning_rate': 6.6644028439065145e-06, 'epoch': 2.68}
Step 750: {'loss': 0.4115, 'learning_rate': 6.515457115177803e-06, 'epoch': 2.69}
Step 751: {'loss': 0.4065, 'learning_rate': 6.368138616559283e-06, 'epoch': 2.69}
Step 752: {'loss': 0.4027, 'learning_rate': 6.222449912336859e-06, 'epoch': 2.7}
Step 753: {'loss': 0.3761, 'learning_rate': 6.078393538427574e-06, 'epoch': 2.7}
Step 754: {'loss': 0.4166, 'learning_rate': 5.93597200233551e-06, 'epoch': 2.7}
Step 755: {'loss': 0.37, 'learning_rate': 5.795187783108003e-06, 'epoch': 2.71}
Step 756: {'loss': 0.3747, 'learning_rate': 5.6560433312926815e-06, 'epoch': 2.71}
Step 757: {'loss': 0.4307, 'learning_rate': 5.518541068894623e-06, 'epoch': 2.71}
Step 758: {'loss': 0.3857, 'learning_rate': 5.3826833893343755e-06, 'epoch': 2.72}
Step 759: {'loss': 0.4041, 'learning_rate': 5.248472657406123e-06, 'epoch': 2.72}
Step 760: {'loss': 0.4605, 'learning_rate': 5.115911209236668e-06, 'epoch': 2.72}
Step 761: {'loss': 0.4286, 'learning_rate': 4.985001352244667e-06, 'epoch': 2.73}
Step 762: {'loss': 0.4309, 'learning_rate': 4.8557453651005395e-06, 'epoch': 2.73}
Step 763: {'loss': 0.4374, 'learning_rate': 4.728145497686753e-06, 'epoch': 2.73}
Step 764: {'loss': 0.4245, 'learning_rate': 4.60220397105866e-06, 'epoch': 2.74}
Step 765: {'loss': 0.398, 'learning_rate': 4.477922977405913e-06, 'epoch': 2.74}
Step 766: {'loss': 0.4013, 'learning_rate': 4.355304680014171e-06, 'epoch': 2.75}
Step 767: {'loss': 0.4019, 'learning_rate': 4.234351213227605e-06, 'epoch': 2.75}
Step 768: {'loss': 0.4167, 'learning_rate': 4.1150646824116065e-06, 'epoch': 2.75}
Step 769: {'loss': 0.4149, 'learning_rate': 3.997447163916224e-06, 'epoch': 2.76}
Step 770: {'loss': 0.3866, 'learning_rate': 3.881500705039997e-06, 'epoch': 2.76}
Step 771: {'loss': 0.4323, 'learning_rate': 3.7672273239942932e-06, 'epoch': 2.76}
Step 772: {'loss': 0.4167, 'learning_rate': 3.654629009868249e-06, 'epoch': 2.77}
Step 773: {'loss': 0.4474, 'learning_rate': 3.5437077225940694e-06, 'epoch': 2.77}
Step 774: {'loss': 0.4333, 'learning_rate': 3.4344653929129555e-06, 'epoch': 2.77}
Step 775: {'loss': 0.3847, 'learning_rate': 3.326903922341473e-06, 'epoch': 2.78}
Step 776: {'loss': 0.3444, 'learning_rate': 3.221025183138493e-06, 'epoch': 2.78}
Step 777: {'loss': 0.4427, 'learning_rate': 3.116831018272581e-06, 'epoch': 2.78}
Step 778: {'loss': 0.4152, 'learning_rate': 3.0143232413898605e-06, 'epoch': 2.79}
Step 779: {'loss': 0.4177, 'learning_rate': 2.9135036367825773e-06, 'epoch': 2.79}
Step 780: {'loss': 0.4656, 'learning_rate': 2.8143739593578856e-06, 'epoch': 2.8}
Step 781: {'loss': 0.4916, 'learning_rate': 2.7169359346074343e-06, 'epoch': 2.8}
Step 782: {'loss': 0.3811, 'learning_rate': 2.621191258577238e-06, 'epoch': 2.8}
Step 783: {'loss': 0.4108, 'learning_rate': 2.527141597838212e-06, 'epoch': 2.81}
Step 784: {'loss': 0.3692, 'learning_rate': 2.4347885894571487e-06, 'epoch': 2.81}
Step 785: {'loss': 0.4094, 'learning_rate': 2.344133840968188e-06, 'epoch': 2.81}
Step 786: {'loss': 0.4121, 'learning_rate': 2.2551789303449034e-06, 'epoch': 2.82}
Step 787: {'loss': 0.4274, 'learning_rate': 2.1679254059727595e-06, 'epoch': 2.82}
Step 788: {'loss': 0.4457, 'learning_rate': 2.082374786622232e-06, 'epoch': 2.82}
Step 789: {'loss': 0.402, 'learning_rate': 1.998528561422297e-06, 'epoch': 2.83}
Step 790: {'loss': 0.3597, 'learning_rate': 1.9163881898345835e-06, 'epoch': 2.83}
Step 791: {'loss': 0.4327, 'learning_rate': 1.8359551016279398e-06, 'epoch': 2.84}
Step 792: {'loss': 0.4645, 'learning_rate': 1.7572306968535179e-06, 'epoch': 2.84}
Step 793: {'loss': 0.4077, 'learning_rate': 1.68021634582044e-06, 'epoch': 2.84}
Step 794: {'loss': 0.4106, 'learning_rate': 1.604913389071927e-06, 'epoch': 2.85}
Step 795: {'loss': 0.4171, 'learning_rate': 1.5313231373619952e-06, 'epoch': 2.85}
Step 796: {'loss': 0.4226, 'learning_rate': 1.459446871632586e-06, 'epoch': 2.85}
Step 797: {'loss': 0.4638, 'learning_rate': 1.389285842991339e-06, 'epoch': 2.86}
Step 798: {'loss': 0.3799, 'learning_rate': 1.3208412726897323e-06, 'epoch': 2.86}
Step 799: {'loss': 0.3627, 'learning_rate': 1.2541143521019095e-06, 'epoch': 2.86}
Step 800: {'loss': 0.3892, 'learning_rate': 1.1891062427038746e-06, 'epoch': 2.87}
Step 801: {'loss': 0.3786, 'learning_rate': 1.1258180760533089e-06, 'epoch': 2.87}
Step 802: {'loss': 0.3916, 'learning_rate': 1.0642509537698964e-06, 'epoch': 2.87}
Step 803: {'loss': 0.4067, 'learning_rate': 1.004405947516085e-06, 'epoch': 2.88}
Step 804: {'loss': 0.4013, 'learning_rate': 9.462840989784671e-07, 'epoch': 2.88}
Step 805: {'loss': 0.3925, 'learning_rate': 8.898864198496836e-07, 'epoch': 2.89}
Step 806: {'loss': 0.4008, 'learning_rate': 8.352138918107377e-07, 'epoch': 2.89}
Step 807: {'loss': 0.4246, 'learning_rate': 7.822674665139751e-07, 'epoch': 2.89}
Step 808: {'loss': 0.4076, 'learning_rate': 7.310480655664865e-07, 'epoch': 2.9}
Step 809: {'loss': 0.3898, 'learning_rate': 6.815565805140644e-07, 'epoch': 2.9}
Step 810: {'loss': 0.3839, 'learning_rate': 6.337938728257054e-07, 'epoch': 2.9}
Step 811: {'loss': 0.3988, 'learning_rate': 5.877607738785984e-07, 'epoch': 2.91}
Step 812: {'loss': 0.3799, 'learning_rate': 5.434580849436378e-07, 'epoch': 2.91}
Step 813: {'loss': 0.4311, 'learning_rate': 5.008865771715221e-07, 'epoch': 2.91}
Step 814: {'loss': 0.4227, 'learning_rate': 4.600469915792882e-07, 'epoch': 2.92}
Step 815: {'loss': 0.4234, 'learning_rate': 4.2094003903743186e-07, 'epoch': 2.92}
Step 816: {'loss': 0.4065, 'learning_rate': 3.83566400257529e-07, 'epoch': 2.92}
Step 817: {'loss': 0.4176, 'learning_rate': 3.4792672578038977e-07, 'epoch': 2.93}
Step 818: {'loss': 0.4143, 'learning_rate': 3.140216359647452e-07, 'epoch': 2.93}
Step 819: {'loss': 0.4473, 'learning_rate': 2.8185172097641156e-07, 'epoch': 2.94}
Step 820: {'loss': 0.389, 'learning_rate': 2.5141754077807613e-07, 'epoch': 2.94}
Step 821: {'loss': 0.3664, 'learning_rate': 2.2271962511948296e-07, 'epoch': 2.94}
Step 822: {'loss': 0.4722, 'learning_rate': 1.957584735282847e-07, 'epoch': 2.95}
Step 823: {'loss': 0.4009, 'learning_rate': 1.705345553012716e-07, 'epoch': 2.95}
Step 824: {'loss': 0.3858, 'learning_rate': 1.4704830949627824e-07, 'epoch': 2.95}
Step 825: {'loss': 0.4227, 'learning_rate': 1.2530014492446728e-07, 'epoch': 2.96}
Step 826: {'loss': 0.3809, 'learning_rate': 1.0529044014329081e-07, 'epoch': 2.96}
Step 827: {'loss': 0.3792, 'learning_rate': 8.701954344980667e-08, 'epoch': 2.96}
Step 828: {'loss': 0.3996, 'learning_rate': 7.048777287472774e-08, 'epoch': 2.97}
Step 829: {'loss': 0.436, 'learning_rate': 5.569541617679308e-08, 'epoch': 2.97}
Step 830: {'loss': 0.4156, 'learning_rate': 4.264273083778303e-08, 'epoch': 2.97}
Step 831: {'loss': 0.3736, 'learning_rate': 3.132994405808942e-08, 'epoch': 2.98}
Step 832: {'loss': 0.3697, 'learning_rate': 2.1757252752685476e-08, 'epoch': 2.98}
Step 833: {'loss': 0.3832, 'learning_rate': 1.3924823547750709e-08, 'epoch': 2.99}
Step 834: {'loss': 0.4101, 'learning_rate': 7.83279277773996e-09, 'epoch': 2.99}
Step 835: {'loss': 0.4274, 'learning_rate': 3.4812664830186082e-09, 'epoch': 2.99}
Step 836: {'loss': 0.3917, 'learning_rate': 8.703204080418026e-10, 'epoch': 3.0}
Step 837: {'loss': 0.3689, 'learning_rate': 0.0, 'epoch': 3.0}
Step 837: {'train_runtime': 1675.0521, 'train_samples_per_second': 15.981, 'train_steps_per_second': 0.5, 'total_flos': 0.0, 'train_loss': 0.54452361136212, 'epoch': 3.0}
