Step 10: {'loss': 1.8246, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 390: {'loss': 0.7065, 'learning_rate': 0.0009277777777777778, 'epoch': 0.22}
Step 400: {'loss': 0.696, 'learning_rate': 0.000925925925925926, 'epoch': 0.22}
Step 410: {'loss': 0.7208, 'learning_rate': 0.0009240740740740741, 'epoch': 0.23}
Step 420: {'loss': 0.6639, 'learning_rate': 0.0009222222222222223, 'epoch': 0.23}
Step 430: {'loss': 0.694, 'learning_rate': 0.0009203703703703704, 'epoch': 0.24}
Step 440: {'loss': 0.6919, 'learning_rate': 0.0009185185185185185, 'epoch': 0.24}
Step 450: {'loss': 0.7325, 'learning_rate': 0.0009166666666666666, 'epoch': 0.25}
Step 460: {'loss': 0.6366, 'learning_rate': 0.0009148148148148149, 'epoch': 0.26}
Step 470: {'loss': 0.7238, 'learning_rate': 0.000912962962962963, 'epoch': 0.26}
Step 480: {'loss': 0.6815, 'learning_rate': 0.0009111111111111111, 'epoch': 0.27}
Step 490: {'loss': 0.6595, 'learning_rate': 0.0009092592592592592, 'epoch': 0.27}
Step 500: {'loss': 0.7445, 'learning_rate': 0.0009074074074074074, 'epoch': 0.28}
Step 510: {'loss': 0.7057, 'learning_rate': 0.0009055555555555556, 'epoch': 0.28}
Step 520: {'loss': 0.6726, 'learning_rate': 0.0009037037037037037, 'epoch': 0.29}
Step 530: {'loss': 0.699, 'learning_rate': 0.0009018518518518519, 'epoch': 0.29}
Step 540: {'loss': 0.6967, 'learning_rate': 0.0009000000000000001, 'epoch': 0.3}
Step 550: {'loss': 0.7226, 'learning_rate': 0.0008981481481481481, 'epoch': 0.31}
Step 560: {'loss': 0.683, 'learning_rate': 0.0008962962962962963, 'epoch': 0.31}
Step 570: {'loss': 0.6666, 'learning_rate': 0.0008944444444444445, 'epoch': 0.32}
Step 580: {'loss': 0.7161, 'learning_rate': 0.0008925925925925926, 'epoch': 0.32}
Step 590: {'loss': 0.7053, 'learning_rate': 0.0008907407407407408, 'epoch': 0.33}
Step 600: {'loss': 0.682, 'learning_rate': 0.0008888888888888888, 'epoch': 0.33}
Step 610: {'loss': 0.6767, 'learning_rate': 0.0008870370370370371, 'epoch': 0.34}
Step 620: {'loss': 0.6866, 'learning_rate': 0.0008851851851851853, 'epoch': 0.34}
Step 630: {'loss': 0.6758, 'learning_rate': 0.0008833333333333333, 'epoch': 0.35}
Step 640: {'loss': 0.6898, 'learning_rate': 0.0008814814814814816, 'epoch': 0.36}
Step 650: {'loss': 0.7167, 'learning_rate': 0.0008796296296296296, 'epoch': 0.36}
Step 660: {'loss': 0.736, 'learning_rate': 0.0008777777777777778, 'epoch': 0.37}
Step 670: {'loss': 0.6939, 'learning_rate': 0.0008759259259259259, 'epoch': 0.37}
Step 680: {'loss': 0.7046, 'learning_rate': 0.0008740740740740741, 'epoch': 0.38}
Step 690: {'loss': 0.7361, 'learning_rate': 0.0008722222222222223, 'epoch': 0.38}
Step 700: {'loss': 0.7424, 'learning_rate': 0.0008703703703703704, 'epoch': 0.39}
Step 710: {'loss': 0.6945, 'learning_rate': 0.0008685185185185185, 'epoch': 0.39}
Step 720: {'loss': 0.667, 'learning_rate': 0.0008666666666666667, 'epoch': 0.4}
Step 730: {'loss': 0.6878, 'learning_rate': 0.0008648148148148148, 'epoch': 0.41}
Step 740: {'loss': 0.6721, 'learning_rate': 0.0008629629629629629, 'epoch': 0.41}
Step 750: {'loss': 0.6478, 'learning_rate': 0.0008611111111111112, 'epoch': 0.42}
Step 760: {'loss': 0.6527, 'learning_rate': 0.0008592592592592593, 'epoch': 0.42}
Step 770: {'loss': 0.7062, 'learning_rate': 0.0008574074074074074, 'epoch': 0.43}
Step 780: {'loss': 0.6748, 'learning_rate': 0.0008555555555555556, 'epoch': 0.43}
Step 790: {'loss': 0.7433, 'learning_rate': 0.0008537037037037037, 'epoch': 0.44}
Step 800: {'loss': 0.6676, 'learning_rate': 0.0008518518518518519, 'epoch': 0.44}
Step 810: {'loss': 0.6992, 'learning_rate': 0.00085, 'epoch': 0.45}
Step 820: {'loss': 0.6513, 'learning_rate': 0.0008481481481481481, 'epoch': 0.46}
Step 830: {'loss': 0.6416, 'learning_rate': 0.0008462962962962964, 'epoch': 0.46}
Step 840: {'loss': 0.634, 'learning_rate': 0.0008444444444444444, 'epoch': 0.47}
Step 850: {'loss': 0.7039, 'learning_rate': 0.0008425925925925926, 'epoch': 0.47}
Step 860: {'loss': 0.6376, 'learning_rate': 0.0008407407407407409, 'epoch': 0.48}
Step 870: {'loss': 0.6927, 'learning_rate': 0.0008388888888888889, 'epoch': 0.48}
Step 880: {'loss': 0.7079, 'learning_rate': 0.0008370370370370371, 'epoch': 0.49}
Step 890: {'loss': 0.6767, 'learning_rate': 0.0008351851851851851, 'epoch': 0.49}
Step 900: {'loss': 0.7358, 'learning_rate': 0.0008333333333333334, 'epoch': 0.5}
Step 910: {'loss': 0.6205, 'learning_rate': 0.0008314814814814815, 'epoch': 0.51}
Step 920: {'loss': 0.6855, 'learning_rate': 0.0008296296296296296, 'epoch': 0.51}
Step 930: {'loss': 0.6546, 'learning_rate': 0.0008277777777777778, 'epoch': 0.52}
Step 940: {'loss': 0.7237, 'learning_rate': 0.0008259259259259259, 'epoch': 0.52}
Step 950: {'loss': 0.7119, 'learning_rate': 0.0008240740740740741, 'epoch': 0.53}
Step 960: {'loss': 0.6373, 'learning_rate': 0.0008222222222222222, 'epoch': 0.53}
Step 970: {'loss': 0.6793, 'learning_rate': 0.0008203703703703704, 'epoch': 0.54}
Step 980: {'loss': 0.6843, 'learning_rate': 0.0008185185185185186, 'epoch': 0.54}
Step 990: {'loss': 0.7154, 'learning_rate': 0.0008166666666666667, 'epoch': 0.55}
Step 1000: {'loss': 0.7055, 'learning_rate': 0.0008148148148148148, 'epoch': 0.56}
Step 1010: {'loss': 0.6612, 'learning_rate': 0.000812962962962963, 'epoch': 0.56}
Step 1020: {'loss': 0.6386, 'learning_rate': 0.0008111111111111111, 'epoch': 0.57}
Step 1030: {'loss': 0.6724, 'learning_rate': 0.0008092592592592592, 'epoch': 0.57}
Step 1040: {'loss': 0.6909, 'learning_rate': 0.0008074074074074075, 'epoch': 0.58}
Step 1050: {'loss': 0.6954, 'learning_rate': 0.0008055555555555556, 'epoch': 0.58}
Step 1060: {'loss': 0.6985, 'learning_rate': 0.0008037037037037037, 'epoch': 0.59}
Step 1070: {'loss': 0.6814, 'learning_rate': 0.0008018518518518519, 'epoch': 0.59}
Step 1080: {'loss': 0.6704, 'learning_rate': 0.0008, 'epoch': 0.6}
Step 1090: {'loss': 0.6662, 'learning_rate': 0.0007981481481481482, 'epoch': 0.61}
Step 1100: {'loss': 0.7573, 'learning_rate': 0.0007962962962962962, 'epoch': 0.61}
Step 1110: {'loss': 0.6279, 'learning_rate': 0.0007944444444444444, 'epoch': 0.62}
Step 1120: {'loss': 0.669, 'learning_rate': 0.0007925925925925927, 'epoch': 0.62}
Step 1130: {'loss': 0.6626, 'learning_rate': 0.0007907407407407407, 'epoch': 0.63}
Step 1140: {'loss': 0.6477, 'learning_rate': 0.0007888888888888889, 'epoch': 0.63}
Step 1150: {'loss': 0.6789, 'learning_rate': 0.0007870370370370372, 'epoch': 0.64}
Step 1160: {'loss': 0.6214, 'learning_rate': 0.0007851851851851852, 'epoch': 0.64}
Step 1170: {'loss': 0.7112, 'learning_rate': 0.0007833333333333334, 'epoch': 0.65}
Step 1180: {'loss': 0.6498, 'learning_rate': 0.0007814814814814814, 'epoch': 0.66}
Step 1190: {'loss': 0.6623, 'learning_rate': 0.0007796296296296297, 'epoch': 0.66}
Step 1200: {'loss': 0.6626, 'learning_rate': 0.0007777777777777778, 'epoch': 0.67}
Step 1210: {'loss': 0.6679, 'learning_rate': 0.0007759259259259259, 'epoch': 0.67}
Step 1220: {'loss': 0.6626, 'learning_rate': 0.000774074074074074, 'epoch': 0.68}
Step 1230: {'loss': 0.6709, 'learning_rate': 0.0007722222222222223, 'epoch': 0.68}
Step 1240: {'loss': 0.6409, 'learning_rate': 0.0007703703703703704, 'epoch': 0.69}
Step 1250: {'loss': 0.6665, 'learning_rate': 0.0007685185185185185, 'epoch': 0.69}
Step 1260: {'loss': 0.6417, 'learning_rate': 0.0007666666666666667, 'epoch': 0.7}
Step 1270: {'loss': 0.6608, 'learning_rate': 0.0007648148148148148, 'epoch': 0.71}
Step 1280: {'loss': 0.6979, 'learning_rate': 0.000762962962962963, 'epoch': 0.71}
Step 1290: {'loss': 0.6366, 'learning_rate': 0.0007611111111111111, 'epoch': 0.72}
Step 1300: {'loss': 0.6612, 'learning_rate': 0.0007592592592592593, 'epoch': 0.72}
Step 1310: {'loss': 0.6593, 'learning_rate': 0.0007574074074074075, 'epoch': 0.73}
Step 1320: {'loss': 0.6359, 'learning_rate': 0.0007555555555555555, 'epoch': 0.73}
Step 1330: {'loss': 0.6735, 'learning_rate': 0.0007537037037037037, 'epoch': 0.74}
Step 1340: {'loss': 0.6659, 'learning_rate': 0.0007518518518518519, 'epoch': 0.74}
Step 1350: {'loss': 0.7089, 'learning_rate': 0.00075, 'epoch': 0.75}
Step 1360: {'loss': 0.6828, 'learning_rate': 0.0007481481481481482, 'epoch': 0.76}
Step 1370: {'loss': 0.6223, 'learning_rate': 0.0007462962962962963, 'epoch': 0.76}
Step 1380: {'loss': 0.6868, 'learning_rate': 0.0007444444444444445, 'epoch': 0.77}
Step 1390: {'loss': 0.718, 'learning_rate': 0.0007425925925925925, 'epoch': 0.77}
Step 1400: {'loss': 0.6597, 'learning_rate': 0.0007407407407407407, 'epoch': 0.78}
Step 1410: {'loss': 0.6554, 'learning_rate': 0.000738888888888889, 'epoch': 0.78}
Step 1420: {'loss': 0.6494, 'learning_rate': 0.000737037037037037, 'epoch': 0.79}
Step 1430: {'loss': 0.6238, 'learning_rate': 0.0007351851851851852, 'epoch': 0.79}
Step 1440: {'loss': 0.637, 'learning_rate': 0.0007333333333333333, 'epoch': 0.8}
Step 1450: {'loss': 0.6447, 'learning_rate': 0.0007314814814814815, 'epoch': 0.81}
Step 1460: {'loss': 0.5745, 'learning_rate': 0.0007296296296296297, 'epoch': 0.81}
Step 1470: {'loss': 0.6607, 'learning_rate': 0.0007277777777777777, 'epoch': 0.82}
Step 1480: {'loss': 0.6621, 'learning_rate': 0.000725925925925926, 'epoch': 0.82}
Step 1490: {'loss': 0.6764, 'learning_rate': 0.0007240740740740741, 'epoch': 0.83}
Step 1500: {'loss': 0.6727, 'learning_rate': 0.0007222222222222222, 'epoch': 0.83}
Step 1510: {'loss': 0.5947, 'learning_rate': 0.0007203703703703703, 'epoch': 0.84}
Step 1520: {'loss': 0.5874, 'learning_rate': 0.0007185185185185186, 'epoch': 0.84}
Step 1530: {'loss': 0.6732, 'learning_rate': 0.0007166666666666667, 'epoch': 0.85}
Step 1540: {'loss': 0.6101, 'learning_rate': 0.0007148148148148148, 'epoch': 0.86}
Step 1550: {'loss': 0.6282, 'learning_rate': 0.0007129629629629629, 'epoch': 0.86}
Step 1560: {'loss': 0.6088, 'learning_rate': 0.0007111111111111111, 'epoch': 0.87}
Step 1570: {'loss': 0.6401, 'learning_rate': 0.0007092592592592593, 'epoch': 0.87}
Step 1580: {'loss': 0.6426, 'learning_rate': 0.0007074074074074074, 'epoch': 0.88}
Step 1590: {'loss': 0.6813, 'learning_rate': 0.0007055555555555556, 'epoch': 0.88}
Step 1600: {'loss': 0.6289, 'learning_rate': 0.0007037037037037038, 'epoch': 0.89}
Step 1610: {'loss': 0.6661, 'learning_rate': 0.0007018518518518518, 'epoch': 0.89}
Step 1620: {'loss': 0.5802, 'learning_rate': 0.0007, 'epoch': 0.9}
Step 1630: {'loss': 0.6032, 'learning_rate': 0.0006981481481481482, 'epoch': 0.91}
Step 1640: {'loss': 0.6339, 'learning_rate': 0.0006962962962962963, 'epoch': 0.91}
Step 1650: {'loss': 0.6288, 'learning_rate': 0.0006944444444444445, 'epoch': 0.92}
Step 1660: {'loss': 0.6413, 'learning_rate': 0.0006925925925925925, 'epoch': 0.92}
Step 1670: {'loss': 0.6402, 'learning_rate': 0.0006907407407407408, 'epoch': 0.93}
Step 1680: {'loss': 0.6293, 'learning_rate': 0.000688888888888889, 'epoch': 0.93}
Step 1690: {'loss': 0.6349, 'learning_rate': 0.000687037037037037, 'epoch': 0.94}
Step 1700: {'loss': 0.6357, 'learning_rate': 0.0006851851851851853, 'epoch': 0.94}
Step 1710: {'loss': 0.6134, 'learning_rate': 0.0006833333333333333, 'epoch': 0.95}
Step 1720: {'loss': 0.661, 'learning_rate': 0.0006814814814814815, 'epoch': 0.96}
Step 1730: {'loss': 0.6377, 'learning_rate': 0.0006796296296296296, 'epoch': 0.96}
Step 1740: {'loss': 0.6303, 'learning_rate': 0.0006777777777777778, 'epoch': 0.97}
Step 1750: {'loss': 0.6242, 'learning_rate': 0.000675925925925926, 'epoch': 0.97}
Step 1760: {'loss': 0.6447, 'learning_rate': 0.0006740740740740741, 'epoch': 0.98}
Step 1770: {'loss': 0.6125, 'learning_rate': 0.0006722222222222223, 'epoch': 0.98}
Step 1780: {'loss': 0.6557, 'learning_rate': 0.0006703703703703704, 'epoch': 0.99}
Step 1790: {'loss': 0.5889, 'learning_rate': 0.0006685185185185185, 'epoch': 0.99}
Step 1800: {'loss': 0.6292, 'learning_rate': 0.0006666666666666666, 'epoch': 1.0}
Step 1800: {'eval_loss': 0.6183516979217529, 'eval_runtime': 66.1769, 'eval_samples_per_second': 27.2, 'eval_steps_per_second': 6.8, 'epoch': 1.0}
Step 1810: {'loss': 0.6074, 'learning_rate': 0.0006648148148148149, 'epoch': 1.01}
Step 1820: {'loss': 0.6194, 'learning_rate': 0.000662962962962963, 'epoch': 1.01}
Step 1830: {'loss': 0.6007, 'learning_rate': 0.0006611111111111111, 'epoch': 1.02}
Step 1840: {'loss': 0.5595, 'learning_rate': 0.0006592592592592592, 'epoch': 1.02}
Step 1850: {'loss': 0.62, 'learning_rate': 0.0006574074074074074, 'epoch': 1.03}
Step 1860: {'loss': 0.6479, 'learning_rate': 0.0006555555555555556, 'epoch': 1.03}
Step 1870: {'loss': 0.6282, 'learning_rate': 0.0006537037037037037, 'epoch': 1.04}
Step 1880: {'loss': 0.5909, 'learning_rate': 0.0006518518518518519, 'epoch': 1.04}
Step 1890: {'loss': 0.5635, 'learning_rate': 0.0006500000000000001, 'epoch': 1.05}
Step 1900: {'loss': 0.6216, 'learning_rate': 0.0006481481481481481, 'epoch': 1.06}
Step 1910: {'loss': 0.6636, 'learning_rate': 0.0006462962962962963, 'epoch': 1.06}
Step 1920: {'loss': 0.6037, 'learning_rate': 0.0006444444444444444, 'epoch': 1.07}
Step 1930: {'loss': 0.6553, 'learning_rate': 0.0006425925925925926, 'epoch': 1.07}
Step 1940: {'loss': 0.6095, 'learning_rate': 0.0006407407407407408, 'epoch': 1.08}
Step 1950: {'loss': 0.5996, 'learning_rate': 0.0006388888888888888, 'epoch': 1.08}
Step 1960: {'loss': 0.6476, 'learning_rate': 0.0006370370370370371, 'epoch': 1.09}
Step 1970: {'loss': 0.6219, 'learning_rate': 0.0006351851851851852, 'epoch': 1.09}
Step 1980: {'loss': 0.5825, 'learning_rate': 0.0006333333333333333, 'epoch': 1.1}
Step 1990: {'loss': 0.594, 'learning_rate': 0.0006314814814814816, 'epoch': 1.11}
Step 2000: {'loss': 0.6315, 'learning_rate': 0.0006296296296296296, 'epoch': 1.11}
Step 2010: {'loss': 0.6397, 'learning_rate': 0.0006277777777777778, 'epoch': 1.12}
Step 2020: {'loss': 0.6194, 'learning_rate': 0.0006259259259259259, 'epoch': 1.12}
Step 2030: {'loss': 0.6274, 'learning_rate': 0.0006240740740740741, 'epoch': 1.13}
Step 2040: {'loss': 0.6523, 'learning_rate': 0.0006222222222222223, 'epoch': 1.13}
Step 2050: {'loss': 0.6299, 'learning_rate': 0.0006203703703703704, 'epoch': 1.14}
Step 2060: {'loss': 0.6398, 'learning_rate': 0.0006185185185185185, 'epoch': 1.14}
Step 2070: {'loss': 0.6408, 'learning_rate': 0.0006166666666666667, 'epoch': 1.15}
Step 2080: {'loss': 0.5892, 'learning_rate': 0.0006148148148148148, 'epoch': 1.16}
Step 2090: {'loss': 0.5896, 'learning_rate': 0.0006129629629629629, 'epoch': 1.16}
Step 2100: {'loss': 0.6122, 'learning_rate': 0.0006111111111111112, 'epoch': 1.17}
Step 2110: {'loss': 0.6609, 'learning_rate': 0.0006092592592592593, 'epoch': 1.17}
Step 2120: {'loss': 0.6283, 'learning_rate': 0.0006074074074074074, 'epoch': 1.18}
Step 2130: {'loss': 0.6353, 'learning_rate': 0.0006055555555555556, 'epoch': 1.18}
Step 2140: {'loss': 0.6976, 'learning_rate': 0.0006037037037037037, 'epoch': 1.19}
Step 2150: {'loss': 0.6359, 'learning_rate': 0.0006018518518518519, 'epoch': 1.19}
Step 2160: {'loss': 0.6271, 'learning_rate': 0.0006, 'epoch': 1.2}
Step 2170: {'loss': 0.6364, 'learning_rate': 0.0005981481481481481, 'epoch': 1.21}
Step 2180: {'loss': 0.6484, 'learning_rate': 0.0005962962962962964, 'epoch': 1.21}
Step 2190: {'loss': 0.5867, 'learning_rate': 0.0005944444444444444, 'epoch': 1.22}
Step 2200: {'loss': 0.6136, 'learning_rate': 0.0005925925925925926, 'epoch': 1.22}
Step 2210: {'loss': 0.6595, 'learning_rate': 0.0005907407407407409, 'epoch': 1.23}
Step 2220: {'loss': 0.582, 'learning_rate': 0.0005888888888888889, 'epoch': 1.23}
Step 2230: {'loss': 0.6124, 'learning_rate': 0.0005870370370370371, 'epoch': 1.24}
Step 2240: {'loss': 0.6006, 'learning_rate': 0.0005851851851851851, 'epoch': 1.24}
Step 2250: {'loss': 0.6156, 'learning_rate': 0.0005833333333333334, 'epoch': 1.25}
Step 2260: {'loss': 0.5657, 'learning_rate': 0.0005814814814814815, 'epoch': 1.26}
Step 2270: {'loss': 0.6289, 'learning_rate': 0.0005796296296296296, 'epoch': 1.26}
Step 2280: {'loss': 0.5843, 'learning_rate': 0.0005777777777777778, 'epoch': 1.27}
Step 2290: {'loss': 0.6484, 'learning_rate': 0.0005759259259259259, 'epoch': 1.27}
Step 2300: {'loss': 0.6166, 'learning_rate': 0.0005740740740740741, 'epoch': 1.28}
Step 2310: {'loss': 0.6644, 'learning_rate': 0.0005722222222222222, 'epoch': 1.28}
Step 2320: {'loss': 0.6036, 'learning_rate': 0.0005703703703703704, 'epoch': 1.29}
Step 2330: {'loss': 0.6334, 'learning_rate': 0.0005685185185185185, 'epoch': 1.29}
Step 2340: {'loss': 0.6821, 'learning_rate': 0.0005666666666666667, 'epoch': 1.3}
Step 2350: {'loss': 0.5893, 'learning_rate': 0.0005648148148148148, 'epoch': 1.31}
Step 2360: {'loss': 0.6374, 'learning_rate': 0.000562962962962963, 'epoch': 1.31}
Step 2370: {'loss': 0.6528, 'learning_rate': 0.0005611111111111111, 'epoch': 1.32}
Step 2380: {'loss': 0.631, 'learning_rate': 0.0005592592592592592, 'epoch': 1.32}
Step 2390: {'loss': 0.5974, 'learning_rate': 0.0005574074074074075, 'epoch': 1.33}
Step 2400: {'loss': 0.5854, 'learning_rate': 0.0005555555555555556, 'epoch': 1.33}
Step 2410: {'loss': 0.5925, 'learning_rate': 0.0005537037037037037, 'epoch': 1.34}
Step 2420: {'loss': 0.6168, 'learning_rate': 0.0005518518518518519, 'epoch': 1.34}
Step 2430: {'loss': 0.587, 'learning_rate': 0.00055, 'epoch': 1.35}
Step 2440: {'loss': 0.6432, 'learning_rate': 0.0005481481481481482, 'epoch': 1.36}
Step 2450: {'loss': 0.5992, 'learning_rate': 0.0005462962962962962, 'epoch': 1.36}
Step 2460: {'loss': 0.6131, 'learning_rate': 0.0005444444444444444, 'epoch': 1.37}
Step 2470: {'loss': 0.6449, 'learning_rate': 0.0005425925925925927, 'epoch': 1.37}
Step 2480: {'loss': 0.6266, 'learning_rate': 0.0005407407407407407, 'epoch': 1.38}
Step 2490: {'loss': 0.6389, 'learning_rate': 0.0005388888888888889, 'epoch': 1.38}
Step 2500: {'loss': 0.6192, 'learning_rate': 0.0005370370370370371, 'epoch': 1.39}
Step 2510: {'loss': 0.6052, 'learning_rate': 0.0005351851851851852, 'epoch': 1.39}
Step 2520: {'loss': 0.6313, 'learning_rate': 0.0005333333333333334, 'epoch': 1.4}
Step 2530: {'loss': 0.6029, 'learning_rate': 0.0005314814814814814, 'epoch': 1.41}
Step 2540: {'loss': 0.6176, 'learning_rate': 0.0005296296296296297, 'epoch': 1.41}
Step 2550: {'loss': 0.5963, 'learning_rate': 0.0005277777777777778, 'epoch': 1.42}
Step 2560: {'loss': 0.6166, 'learning_rate': 0.0005259259259259259, 'epoch': 1.42}
Step 2570: {'loss': 0.6527, 'learning_rate': 0.000524074074074074, 'epoch': 1.43}
Step 2580: {'loss': 0.5991, 'learning_rate': 0.0005222222222222223, 'epoch': 1.43}
Step 2590: {'loss': 0.5828, 'learning_rate': 0.0005203703703703704, 'epoch': 1.44}
Step 2600: {'loss': 0.6062, 'learning_rate': 0.0005185185185185185, 'epoch': 1.44}
Step 2610: {'loss': 0.5739, 'learning_rate': 0.0005166666666666667, 'epoch': 1.45}
Step 2620: {'loss': 0.6472, 'learning_rate': 0.0005148148148148148, 'epoch': 1.46}
Step 2630: {'loss': 0.5786, 'learning_rate': 0.000512962962962963, 'epoch': 1.46}
Step 2640: {'loss': 0.6311, 'learning_rate': 0.0005111111111111111, 'epoch': 1.47}
Step 2650: {'loss': 0.6222, 'learning_rate': 0.0005092592592592593, 'epoch': 1.47}
Step 2660: {'loss': 0.6137, 'learning_rate': 0.0005074074074074075, 'epoch': 1.48}
Step 2670: {'loss': 0.5961, 'learning_rate': 0.0005055555555555555, 'epoch': 1.48}
Step 2680: {'loss': 0.6042, 'learning_rate': 0.0005037037037037037, 'epoch': 1.49}
Step 2690: {'loss': 0.687, 'learning_rate': 0.0005018518518518519, 'epoch': 1.49}
Step 2700: {'loss': 0.5918, 'learning_rate': 0.0005, 'epoch': 1.5}
Step 2710: {'loss': 0.5721, 'learning_rate': 0.0004981481481481482, 'epoch': 1.51}
Step 2720: {'loss': 0.5849, 'learning_rate': 0.0004962962962962963, 'epoch': 1.51}
Step 2730: {'loss': 0.5819, 'learning_rate': 0.0004944444444444445, 'epoch': 1.52}
Step 2740: {'loss': 0.5872, 'learning_rate': 0.0004925925925925925, 'epoch': 1.52}
Step 2750: {'loss': 0.6055, 'learning_rate': 0.0004907407407407408, 'epoch': 1.53}
Step 2760: {'loss': 0.5858, 'learning_rate': 0.0004888888888888889, 'epoch': 1.53}
Step 2770: {'loss': 0.5921, 'learning_rate': 0.00048703703703703707, 'epoch': 1.54}
Step 2780: {'loss': 0.5824, 'learning_rate': 0.0004851851851851852, 'epoch': 1.54}
Step 2790: {'loss': 0.5848, 'learning_rate': 0.00048333333333333334, 'epoch': 1.55}
Step 2800: {'loss': 0.5877, 'learning_rate': 0.00048148148148148144, 'epoch': 1.56}
Step 2810: {'loss': 0.6364, 'learning_rate': 0.00047962962962962965, 'epoch': 1.56}
Step 2820: {'loss': 0.5448, 'learning_rate': 0.0004777777777777778, 'epoch': 1.57}
Step 2830: {'loss': 0.5469, 'learning_rate': 0.0004759259259259259, 'epoch': 1.57}
Step 2840: {'loss': 0.6263, 'learning_rate': 0.0004740740740740741, 'epoch': 1.58}
Step 2850: {'loss': 0.5713, 'learning_rate': 0.00047222222222222224, 'epoch': 1.58}
Step 2860: {'loss': 0.5761, 'learning_rate': 0.0004703703703703704, 'epoch': 1.59}
Step 2870: {'loss': 0.5828, 'learning_rate': 0.0004685185185185185, 'epoch': 1.59}
Step 2880: {'loss': 0.6688, 'learning_rate': 0.00046666666666666666, 'epoch': 1.6}
Step 2890: {'loss': 0.5212, 'learning_rate': 0.0004648148148148148, 'epoch': 1.61}
Step 2900: {'loss': 0.621, 'learning_rate': 0.000462962962962963, 'epoch': 1.61}
Step 2910: {'loss': 0.6299, 'learning_rate': 0.00046111111111111114, 'epoch': 1.62}
Step 2920: {'loss': 0.6235, 'learning_rate': 0.00045925925925925925, 'epoch': 1.62}
Step 2930: {'loss': 0.598, 'learning_rate': 0.00045740740740740746, 'epoch': 1.63}
Step 2940: {'loss': 0.6287, 'learning_rate': 0.00045555555555555556, 'epoch': 1.63}
Step 2950: {'loss': 0.5761, 'learning_rate': 0.0004537037037037037, 'epoch': 1.64}
Step 2960: {'loss': 0.6053, 'learning_rate': 0.00045185185185185183, 'epoch': 1.64}
Step 2970: {'loss': 0.6011, 'learning_rate': 0.00045000000000000004, 'epoch': 1.65}
Step 2980: {'loss': 0.6245, 'learning_rate': 0.00044814814814814815, 'epoch': 1.66}
Step 2990: {'loss': 0.6179, 'learning_rate': 0.0004462962962962963, 'epoch': 1.66}
Step 3000: {'loss': 0.5783, 'learning_rate': 0.0004444444444444444, 'epoch': 1.67}
Step 3010: {'loss': 0.6439, 'learning_rate': 0.0004425925925925926, 'epoch': 1.67}
Step 3020: {'loss': 0.6401, 'learning_rate': 0.0004407407407407408, 'epoch': 1.68}
Step 3030: {'loss': 0.6148, 'learning_rate': 0.0004388888888888889, 'epoch': 1.68}
Step 3040: {'loss': 0.5553, 'learning_rate': 0.00043703703703703705, 'epoch': 1.69}
Step 3050: {'loss': 0.5755, 'learning_rate': 0.0004351851851851852, 'epoch': 1.69}
Step 3060: {'loss': 0.6449, 'learning_rate': 0.00043333333333333337, 'epoch': 1.7}
Step 3070: {'loss': 0.5754, 'learning_rate': 0.00043148148148148147, 'epoch': 1.71}
Step 3080: {'loss': 0.6304, 'learning_rate': 0.00042962962962962963, 'epoch': 1.71}
Step 3090: {'loss': 0.6301, 'learning_rate': 0.0004277777777777778, 'epoch': 1.72}
Step 3100: {'loss': 0.6914, 'learning_rate': 0.00042592592592592595, 'epoch': 1.72}
Step 3110: {'loss': 0.6061, 'learning_rate': 0.00042407407407407406, 'epoch': 1.73}
Step 3120: {'loss': 0.6014, 'learning_rate': 0.0004222222222222222, 'epoch': 1.73}
Step 3130: {'loss': 0.6201, 'learning_rate': 0.00042037037037037043, 'epoch': 1.74}
Step 3140: {'loss': 0.6114, 'learning_rate': 0.00041851851851851853, 'epoch': 1.74}
Step 3150: {'loss': 0.5963, 'learning_rate': 0.0004166666666666667, 'epoch': 1.75}
Step 3160: {'loss': 0.5698, 'learning_rate': 0.0004148148148148148, 'epoch': 1.76}
Step 3170: {'loss': 0.5949, 'learning_rate': 0.00041296296296296296, 'epoch': 1.76}
Step 3180: {'loss': 0.6285, 'learning_rate': 0.0004111111111111111, 'epoch': 1.77}
Step 3190: {'loss': 0.687, 'learning_rate': 0.0004092592592592593, 'epoch': 1.77}
Step 3200: {'loss': 0.6336, 'learning_rate': 0.0004074074074074074, 'epoch': 1.78}
Step 3210: {'loss': 0.6077, 'learning_rate': 0.00040555555555555554, 'epoch': 1.78}
Step 3220: {'loss': 0.6057, 'learning_rate': 0.00040370370370370375, 'epoch': 1.79}
Step 3230: {'loss': 0.6288, 'learning_rate': 0.00040185185185185186, 'epoch': 1.79}
Step 3240: {'loss': 0.5987, 'learning_rate': 0.0004, 'epoch': 1.8}
Step 3250: {'loss': 0.6201, 'learning_rate': 0.0003981481481481481, 'epoch': 1.81}
Step 3260: {'loss': 0.6285, 'learning_rate': 0.00039629629629629634, 'epoch': 1.81}
Step 3270: {'loss': 0.6201, 'learning_rate': 0.00039444444444444444, 'epoch': 1.82}
Step 3280: {'loss': 0.603, 'learning_rate': 0.0003925925925925926, 'epoch': 1.82}
Step 3290: {'loss': 0.5878, 'learning_rate': 0.0003907407407407407, 'epoch': 1.83}
