Step 10: {'loss': 1.3884, 'grad_norm': 1.137596607208252, 'learning_rate': 0.0009991666666666666, 'epoch': 0.002777777777777778}
Step 3760: {'loss': 0.8797, 'grad_norm': 0.8128803968429565, 'learning_rate': 0.0006519444444444445, 'epoch': 1.0444444444444445}
Step 3770: {'loss': 0.8961, 'grad_norm': 0.812157928943634, 'learning_rate': 0.0006510185185185185, 'epoch': 1.0472222222222223}
Step 3780: {'loss': 0.8765, 'grad_norm': 0.8569526076316833, 'learning_rate': 0.0006500925925925925, 'epoch': 1.05}
Step 3790: {'loss': 0.8161, 'grad_norm': 0.9055256843566895, 'learning_rate': 0.0006491666666666667, 'epoch': 1.0527777777777778}
Step 3800: {'loss': 0.9257, 'grad_norm': 0.8475835919380188, 'learning_rate': 0.0006482407407407408, 'epoch': 1.0555555555555556}
Step 3810: {'loss': 0.8996, 'grad_norm': 0.7980344295501709, 'learning_rate': 0.0006473148148148148, 'epoch': 1.0583333333333333}
Step 3820: {'loss': 0.9051, 'grad_norm': 0.6355156302452087, 'learning_rate': 0.000646388888888889, 'epoch': 1.0611111111111111}
Step 3830: {'loss': 0.8669, 'grad_norm': 0.7822411060333252, 'learning_rate': 0.000645462962962963, 'epoch': 1.0638888888888889}
Step 3840: {'loss': 0.8688, 'grad_norm': 1.059332013130188, 'learning_rate': 0.000644537037037037, 'epoch': 1.0666666666666667}
Step 3850: {'loss': 0.7809, 'grad_norm': 1.0807156562805176, 'learning_rate': 0.0006436111111111112, 'epoch': 1.0694444444444444}
Step 3860: {'loss': 0.8843, 'grad_norm': 1.0044200420379639, 'learning_rate': 0.0006426851851851852, 'epoch': 1.0722222222222222}
Step 3870: {'loss': 0.8067, 'grad_norm': 0.8097086548805237, 'learning_rate': 0.0006417592592592592, 'epoch': 1.075}
Step 3880: {'loss': 0.9583, 'grad_norm': 0.45444363355636597, 'learning_rate': 0.0006408333333333334, 'epoch': 1.0777777777777777}
Step 3890: {'loss': 0.9109, 'grad_norm': 1.1093233823776245, 'learning_rate': 0.0006399074074074074, 'epoch': 1.0805555555555555}
Step 3900: {'loss': 0.7932, 'grad_norm': 0.5878662467002869, 'learning_rate': 0.0006389814814814815, 'epoch': 1.0833333333333333}
Step 3910: {'loss': 0.9439, 'grad_norm': 0.8748218417167664, 'learning_rate': 0.0006380555555555557, 'epoch': 1.086111111111111}
Step 3920: {'loss': 0.8535, 'grad_norm': 0.934192955493927, 'learning_rate': 0.0006371296296296296, 'epoch': 1.0888888888888888}
Step 3930: {'loss': 0.8808, 'grad_norm': 0.9037065505981445, 'learning_rate': 0.0006362037037037037, 'epoch': 1.0916666666666666}
Step 3940: {'loss': 0.7497, 'grad_norm': 0.7377314567565918, 'learning_rate': 0.0006352777777777778, 'epoch': 1.0944444444444446}
Step 3950: {'loss': 0.8755, 'grad_norm': 1.0318841934204102, 'learning_rate': 0.0006343518518518519, 'epoch': 1.0972222222222223}
Step 3960: {'loss': 0.849, 'grad_norm': 1.1094419956207275, 'learning_rate': 0.000633425925925926, 'epoch': 1.1}
Step 3970: {'loss': 0.9534, 'grad_norm': 0.5675033330917358, 'learning_rate': 0.0006324999999999999, 'epoch': 1.1027777777777779}
Step 3980: {'loss': 0.9113, 'grad_norm': 0.7107585072517395, 'learning_rate': 0.0006315740740740741, 'epoch': 1.1055555555555556}
Step 3990: {'loss': 0.8631, 'grad_norm': 0.8130514621734619, 'learning_rate': 0.0006306481481481482, 'epoch': 1.1083333333333334}
Step 4000: {'loss': 0.9515, 'grad_norm': 0.6352517008781433, 'learning_rate': 0.0006297222222222222, 'epoch': 1.1111111111111112}
Step 4010: {'loss': 0.7978, 'grad_norm': 0.6701564192771912, 'learning_rate': 0.0006287962962962964, 'epoch': 1.113888888888889}
Step 4020: {'loss': 0.8809, 'grad_norm': 0.7272418737411499, 'learning_rate': 0.0006278703703703704, 'epoch': 1.1166666666666667}
Step 4030: {'loss': 0.9075, 'grad_norm': 0.8579072952270508, 'learning_rate': 0.0006269444444444444, 'epoch': 1.1194444444444445}
Step 4040: {'loss': 0.8473, 'grad_norm': 0.5838996767997742, 'learning_rate': 0.0006260185185185186, 'epoch': 1.1222222222222222}
Step 4050: {'loss': 0.7903, 'grad_norm': 0.6394103169441223, 'learning_rate': 0.0006250925925925927, 'epoch': 1.125}
Step 4060: {'loss': 0.9407, 'grad_norm': 0.9632203578948975, 'learning_rate': 0.0006241666666666666, 'epoch': 1.1277777777777778}
Step 4070: {'loss': 0.8898, 'grad_norm': 0.756191074848175, 'learning_rate': 0.0006232407407407407, 'epoch': 1.1305555555555555}
Step 4080: {'loss': 0.8479, 'grad_norm': 0.82506263256073, 'learning_rate': 0.0006223148148148148, 'epoch': 1.1333333333333333}
Step 4090: {'loss': 0.8951, 'grad_norm': 0.5970667004585266, 'learning_rate': 0.0006213888888888889, 'epoch': 1.136111111111111}
Step 4100: {'loss': 0.8595, 'grad_norm': 0.7223955988883972, 'learning_rate': 0.000620462962962963, 'epoch': 1.1388888888888888}
Step 4110: {'loss': 0.9451, 'grad_norm': 0.7281304001808167, 'learning_rate': 0.000619537037037037, 'epoch': 1.1416666666666666}
Step 4120: {'loss': 0.7719, 'grad_norm': 0.5957801342010498, 'learning_rate': 0.0006186111111111111, 'epoch': 1.1444444444444444}
Step 4130: {'loss': 0.9379, 'grad_norm': 1.2671897411346436, 'learning_rate': 0.0006176851851851852, 'epoch': 1.1472222222222221}
Step 4140: {'loss': 0.8841, 'grad_norm': 1.2151544094085693, 'learning_rate': 0.0006167592592592593, 'epoch': 1.15}
Step 4150: {'loss': 0.812, 'grad_norm': 0.7794806957244873, 'learning_rate': 0.0006158333333333334, 'epoch': 1.1527777777777777}
Step 4160: {'loss': 0.7821, 'grad_norm': 0.6677489876747131, 'learning_rate': 0.0006149074074074074, 'epoch': 1.1555555555555554}
Step 4170: {'loss': 0.8583, 'grad_norm': 0.8212933540344238, 'learning_rate': 0.0006139814814814815, 'epoch': 1.1583333333333332}
Step 4180: {'loss': 0.8319, 'grad_norm': 0.4912950098514557, 'learning_rate': 0.0006130555555555556, 'epoch': 1.1611111111111112}
Step 4190: {'loss': 0.7954, 'grad_norm': 0.807166337966919, 'learning_rate': 0.0006121296296296296, 'epoch': 1.163888888888889}
Step 4200: {'loss': 0.7913, 'grad_norm': 0.6417068839073181, 'learning_rate': 0.0006112037037037038, 'epoch': 1.1666666666666667}
Step 4210: {'loss': 0.9178, 'grad_norm': 0.651193380355835, 'learning_rate': 0.0006102777777777778, 'epoch': 1.1694444444444445}
Step 4220: {'loss': 0.9123, 'grad_norm': 0.6159990429878235, 'learning_rate': 0.0006093518518518518, 'epoch': 1.1722222222222223}
Step 4230: {'loss': 0.8986, 'grad_norm': 0.8681641817092896, 'learning_rate': 0.0006084259259259259, 'epoch': 1.175}
Step 4240: {'loss': 0.9, 'grad_norm': 0.8407369256019592, 'learning_rate': 0.0006075000000000001, 'epoch': 1.1777777777777778}
Step 4250: {'loss': 0.8907, 'grad_norm': 0.810198187828064, 'learning_rate': 0.000606574074074074, 'epoch': 1.1805555555555556}
Step 4260: {'loss': 0.8403, 'grad_norm': 0.5390080809593201, 'learning_rate': 0.0006056481481481481, 'epoch': 1.1833333333333333}
Step 4270: {'loss': 0.8334, 'grad_norm': 0.6595948934555054, 'learning_rate': 0.0006047222222222223, 'epoch': 1.1861111111111111}
Step 4280: {'loss': 0.7941, 'grad_norm': 0.7665917873382568, 'learning_rate': 0.0006037962962962963, 'epoch': 1.1888888888888889}
Step 4290: {'loss': 0.8648, 'grad_norm': 1.0828663110733032, 'learning_rate': 0.0006028703703703704, 'epoch': 1.1916666666666667}
Step 4300: {'loss': 0.8469, 'grad_norm': 0.918316662311554, 'learning_rate': 0.0006019444444444444, 'epoch': 1.1944444444444444}
Step 4310: {'loss': 0.7823, 'grad_norm': 0.9037151336669922, 'learning_rate': 0.0006010185185185185, 'epoch': 1.1972222222222222}
Step 4320: {'loss': 0.8494, 'grad_norm': 0.6314526796340942, 'learning_rate': 0.0006000925925925926, 'epoch': 1.2}
Step 4330: {'loss': 0.8021, 'grad_norm': 0.6036672592163086, 'learning_rate': 0.0005991666666666667, 'epoch': 1.2027777777777777}
Step 4340: {'loss': 0.8221, 'grad_norm': 1.0937665700912476, 'learning_rate': 0.0005982407407407408, 'epoch': 1.2055555555555555}
Step 4350: {'loss': 0.9186, 'grad_norm': 0.6491442322731018, 'learning_rate': 0.0005973148148148148, 'epoch': 1.2083333333333333}
Step 4360: {'loss': 1.0143, 'grad_norm': 0.938106119632721, 'learning_rate': 0.0005963888888888889, 'epoch': 1.211111111111111}
Step 4370: {'loss': 0.8311, 'grad_norm': 1.051365613937378, 'learning_rate': 0.000595462962962963, 'epoch': 1.2138888888888888}
Step 4380: {'loss': 0.9672, 'grad_norm': 0.8843607306480408, 'learning_rate': 0.0005945370370370371, 'epoch': 1.2166666666666668}
Step 4390: {'loss': 0.8196, 'grad_norm': 0.8828956484794617, 'learning_rate': 0.000593611111111111, 'epoch': 1.2194444444444446}
Step 4400: {'loss': 0.9067, 'grad_norm': 0.909206748008728, 'learning_rate': 0.0005926851851851852, 'epoch': 1.2222222222222223}
Step 4410: {'loss': 0.8919, 'grad_norm': 0.7023281455039978, 'learning_rate': 0.0005917592592592592, 'epoch': 1.225}
Step 4420: {'loss': 0.8444, 'grad_norm': 0.6010417342185974, 'learning_rate': 0.0005908333333333333, 'epoch': 1.2277777777777779}
Step 4430: {'loss': 0.9074, 'grad_norm': 0.6631101965904236, 'learning_rate': 0.0005899074074074075, 'epoch': 1.2305555555555556}
Step 4440: {'loss': 0.9143, 'grad_norm': 1.144407868385315, 'learning_rate': 0.0005889814814814815, 'epoch': 1.2333333333333334}
Step 4450: {'loss': 0.8718, 'grad_norm': 0.7302140593528748, 'learning_rate': 0.0005880555555555555, 'epoch': 1.2361111111111112}
Step 4460: {'loss': 0.8554, 'grad_norm': 0.6595177054405212, 'learning_rate': 0.0005871296296296297, 'epoch': 1.238888888888889}
Step 4470: {'loss': 0.7774, 'grad_norm': 0.4263032078742981, 'learning_rate': 0.0005862037037037037, 'epoch': 1.2416666666666667}
Step 4480: {'loss': 0.8505, 'grad_norm': 0.8870371580123901, 'learning_rate': 0.0005852777777777778, 'epoch': 1.2444444444444445}
Step 4490: {'loss': 0.9335, 'grad_norm': 0.7556072473526001, 'learning_rate': 0.000584351851851852, 'epoch': 1.2472222222222222}
Step 4500: {'loss': 0.9059, 'grad_norm': 0.8457773327827454, 'learning_rate': 0.0005834259259259259, 'epoch': 1.25}
Step 4510: {'loss': 0.8689, 'grad_norm': 0.6378945112228394, 'learning_rate': 0.0005825, 'epoch': 1.2527777777777778}
Step 4520: {'loss': 0.8098, 'grad_norm': 0.9400389194488525, 'learning_rate': 0.000581574074074074, 'epoch': 1.2555555555555555}
Step 4530: {'loss': 0.7999, 'grad_norm': 0.7988568544387817, 'learning_rate': 0.0005806481481481482, 'epoch': 1.2583333333333333}
Step 4540: {'loss': 0.8748, 'grad_norm': 0.7805109620094299, 'learning_rate': 0.0005797222222222222, 'epoch': 1.261111111111111}
Step 4550: {'loss': 0.9458, 'grad_norm': 0.7285276651382446, 'learning_rate': 0.0005787962962962962, 'epoch': 1.2638888888888888}
Step 4560: {'loss': 0.8079, 'grad_norm': 0.6436029672622681, 'learning_rate': 0.0005778703703703704, 'epoch': 1.2666666666666666}
Step 4570: {'loss': 0.8358, 'grad_norm': 1.2342709302902222, 'learning_rate': 0.0005769444444444445, 'epoch': 1.2694444444444444}
Step 4580: {'loss': 0.7672, 'grad_norm': 0.5153860449790955, 'learning_rate': 0.0005760185185185185, 'epoch': 1.2722222222222221}
Step 4590: {'loss': 0.8364, 'grad_norm': 0.8228080868721008, 'learning_rate': 0.0005750925925925926, 'epoch': 1.275}
Step 4600: {'loss': 0.7874, 'grad_norm': 0.6707859635353088, 'learning_rate': 0.0005741666666666667, 'epoch': 1.2777777777777777}
Step 4610: {'loss': 0.9461, 'grad_norm': 0.8298931121826172, 'learning_rate': 0.0005732407407407407, 'epoch': 1.2805555555555554}
Step 4620: {'loss': 0.8077, 'grad_norm': 0.7610036134719849, 'learning_rate': 0.0005723148148148149, 'epoch': 1.2833333333333332}
Step 4630: {'loss': 0.8564, 'grad_norm': 0.8562368750572205, 'learning_rate': 0.0005713888888888889, 'epoch': 1.286111111111111}
Step 4640: {'loss': 0.997, 'grad_norm': 0.6867830753326416, 'learning_rate': 0.0005704629629629629, 'epoch': 1.2888888888888888}
Step 4650: {'loss': 0.8057, 'grad_norm': 0.7305058836936951, 'learning_rate': 0.0005695370370370371, 'epoch': 1.2916666666666667}
Step 4660: {'loss': 0.9031, 'grad_norm': 0.7596023678779602, 'learning_rate': 0.0005686111111111111, 'epoch': 1.2944444444444445}
Step 4670: {'loss': 0.8766, 'grad_norm': 0.5527750253677368, 'learning_rate': 0.0005676851851851852, 'epoch': 1.2972222222222223}
Step 4680: {'loss': 0.903, 'grad_norm': 0.6706482172012329, 'learning_rate': 0.0005667592592592593, 'epoch': 1.3}
Step 4690: {'loss': 0.9325, 'grad_norm': 0.8577831983566284, 'learning_rate': 0.0005658333333333333, 'epoch': 1.3027777777777778}
Step 4700: {'loss': 0.8701, 'grad_norm': 0.5566287636756897, 'learning_rate': 0.0005649074074074074, 'epoch': 1.3055555555555556}
Step 4710: {'loss': 0.9197, 'grad_norm': 0.8411867022514343, 'learning_rate': 0.0005639814814814815, 'epoch': 1.3083333333333333}
Step 4720: {'loss': 0.8462, 'grad_norm': 1.0057625770568848, 'learning_rate': 0.0005630555555555556, 'epoch': 1.3111111111111111}
Step 4730: {'loss': 0.9123, 'grad_norm': 0.9760130643844604, 'learning_rate': 0.0005621296296296297, 'epoch': 1.3138888888888889}
Step 4740: {'loss': 0.87, 'grad_norm': 0.8034324645996094, 'learning_rate': 0.0005612037037037036, 'epoch': 1.3166666666666667}
Step 4750: {'loss': 0.8979, 'grad_norm': 1.1333738565444946, 'learning_rate': 0.0005602777777777778, 'epoch': 1.3194444444444444}
Step 4760: {'loss': 0.8993, 'grad_norm': 0.7456865310668945, 'learning_rate': 0.0005593518518518519, 'epoch': 1.3222222222222222}
Step 4770: {'loss': 0.793, 'grad_norm': 0.8224411606788635, 'learning_rate': 0.0005584259259259259, 'epoch': 1.325}
Step 4780: {'loss': 0.8761, 'grad_norm': 0.8162899613380432, 'learning_rate': 0.0005575, 'epoch': 1.3277777777777777}
Step 4790: {'loss': 0.89, 'grad_norm': 0.7736180424690247, 'learning_rate': 0.0005565740740740741, 'epoch': 1.3305555555555555}
Step 4800: {'loss': 0.7983, 'grad_norm': 0.7495245337486267, 'learning_rate': 0.0005556481481481481, 'epoch': 1.3333333333333333}
Step 4810: {'loss': 0.9609, 'grad_norm': 0.9312698841094971, 'learning_rate': 0.0005547222222222223, 'epoch': 1.3361111111111112}
Step 4820: {'loss': 0.7928, 'grad_norm': 0.7453866600990295, 'learning_rate': 0.0005537962962962964, 'epoch': 1.338888888888889}
Step 4830: {'loss': 0.9259, 'grad_norm': 1.0484391450881958, 'learning_rate': 0.0005528703703703703, 'epoch': 1.3416666666666668}
Step 4840: {'loss': 0.924, 'grad_norm': 0.7385136485099792, 'learning_rate': 0.0005519444444444444, 'epoch': 1.3444444444444446}
Step 4850: {'loss': 0.8863, 'grad_norm': 0.9790635704994202, 'learning_rate': 0.0005510185185185185, 'epoch': 1.3472222222222223}
Step 4860: {'loss': 0.8191, 'grad_norm': 0.6917766332626343, 'learning_rate': 0.0005500925925925926, 'epoch': 1.35}
Step 4870: {'loss': 0.8761, 'grad_norm': 0.9165292978286743, 'learning_rate': 0.0005491666666666667, 'epoch': 1.3527777777777779}
Step 4880: {'loss': 0.8959, 'grad_norm': 0.9114980101585388, 'learning_rate': 0.0005482407407407407, 'epoch': 1.3555555555555556}
Step 4890: {'loss': 0.7945, 'grad_norm': 0.6603957414627075, 'learning_rate': 0.0005473148148148148, 'epoch': 1.3583333333333334}
Step 4900: {'loss': 0.8429, 'grad_norm': 0.7276068329811096, 'learning_rate': 0.0005463888888888889, 'epoch': 1.3611111111111112}
Step 4910: {'loss': 0.8981, 'grad_norm': 0.8723286986351013, 'learning_rate': 0.000545462962962963, 'epoch': 1.363888888888889}
Step 4920: {'loss': 0.861, 'grad_norm': 0.9250594973564148, 'learning_rate': 0.0005445370370370371, 'epoch': 1.3666666666666667}
Step 4930: {'loss': 0.7397, 'grad_norm': 0.4447287917137146, 'learning_rate': 0.0005436111111111111, 'epoch': 1.3694444444444445}
Step 4940: {'loss': 0.8103, 'grad_norm': 0.6360188126564026, 'learning_rate': 0.0005426851851851852, 'epoch': 1.3722222222222222}
Step 4950: {'loss': 0.8507, 'grad_norm': 1.0669898986816406, 'learning_rate': 0.0005417592592592593, 'epoch': 1.375}
Step 4960: {'loss': 0.9218, 'grad_norm': 0.8587113618850708, 'learning_rate': 0.0005408333333333334, 'epoch': 1.3777777777777778}
Step 4970: {'loss': 0.919, 'grad_norm': 0.9767545461654663, 'learning_rate': 0.0005399074074074073, 'epoch': 1.3805555555555555}
Step 4980: {'loss': 0.9442, 'grad_norm': 0.8318716287612915, 'learning_rate': 0.0005389814814814815, 'epoch': 1.3833333333333333}
Step 4990: {'loss': 0.8955, 'grad_norm': 0.9427343606948853, 'learning_rate': 0.0005380555555555555, 'epoch': 1.386111111111111}
Step 5000: {'loss': 0.944, 'grad_norm': 0.8230947256088257, 'learning_rate': 0.0005371296296296296, 'epoch': 1.3888888888888888}
Step 5010: {'loss': 0.8694, 'grad_norm': 0.7165055871009827, 'learning_rate': 0.0005362037037037038, 'epoch': 1.3916666666666666}
Step 5020: {'loss': 0.8636, 'grad_norm': 0.6419250965118408, 'learning_rate': 0.0005352777777777777, 'epoch': 1.3944444444444444}
Step 5030: {'loss': 0.8709, 'grad_norm': 0.6076949834823608, 'learning_rate': 0.0005343518518518518, 'epoch': 1.3972222222222221}
Step 5040: {'loss': 0.8962, 'grad_norm': 0.6599763631820679, 'learning_rate': 0.000533425925925926, 'epoch': 1.4}
Step 5050: {'loss': 0.8305, 'grad_norm': 0.5975726246833801, 'learning_rate': 0.0005325, 'epoch': 1.4027777777777777}
Step 5060: {'loss': 0.838, 'grad_norm': 0.6345475912094116, 'learning_rate': 0.0005315740740740741, 'epoch': 1.4055555555555554}
Step 5070: {'loss': 0.8154, 'grad_norm': 0.7219383120536804, 'learning_rate': 0.0005306481481481483, 'epoch': 1.4083333333333332}
Step 5080: {'loss': 0.8521, 'grad_norm': 0.6435115933418274, 'learning_rate': 0.0005297222222222222, 'epoch': 1.411111111111111}
Step 5090: {'loss': 0.8473, 'grad_norm': 0.7439046502113342, 'learning_rate': 0.0005287962962962963, 'epoch': 1.4138888888888888}
Step 5100: {'loss': 0.8369, 'grad_norm': 0.6674309968948364, 'learning_rate': 0.0005278703703703704, 'epoch': 1.4166666666666667}
Step 5110: {'loss': 0.7796, 'grad_norm': 0.5860967040061951, 'learning_rate': 0.0005269444444444445, 'epoch': 1.4194444444444445}
Step 5120: {'loss': 0.8759, 'grad_norm': 0.7648124098777771, 'learning_rate': 0.0005260185185185185, 'epoch': 1.4222222222222223}
Step 5130: {'loss': 0.8494, 'grad_norm': 0.6484713554382324, 'learning_rate': 0.0005250925925925925, 'epoch': 1.425}
Step 5140: {'loss': 0.9381, 'grad_norm': 0.9772655963897705, 'learning_rate': 0.0005241666666666667, 'epoch': 1.4277777777777778}
Step 5150: {'loss': 0.8285, 'grad_norm': 0.831162691116333, 'learning_rate': 0.0005232407407407408, 'epoch': 1.4305555555555556}
Step 5160: {'loss': 0.8539, 'grad_norm': 1.0415741205215454, 'learning_rate': 0.0005223148148148148, 'epoch': 1.4333333333333333}
Step 5170: {'loss': 0.8493, 'grad_norm': 0.8648681640625, 'learning_rate': 0.0005213888888888889, 'epoch': 1.4361111111111111}
Step 5180: {'loss': 0.8561, 'grad_norm': 0.923865795135498, 'learning_rate': 0.000520462962962963, 'epoch': 1.4388888888888889}
Step 5190: {'loss': 0.9194, 'grad_norm': 0.7297170758247375, 'learning_rate': 0.000519537037037037, 'epoch': 1.4416666666666667}
Step 5200: {'loss': 0.978, 'grad_norm': 0.6402774453163147, 'learning_rate': 0.0005186111111111112, 'epoch': 1.4444444444444444}
Step 5210: {'loss': 0.9408, 'grad_norm': 0.44406914710998535, 'learning_rate': 0.0005176851851851852, 'epoch': 1.4472222222222222}
Step 5220: {'loss': 0.9299, 'grad_norm': 0.6382425427436829, 'learning_rate': 0.0005167592592592592, 'epoch': 1.45}
Step 5230: {'loss': 0.8578, 'grad_norm': 0.6983175873756409, 'learning_rate': 0.0005158333333333334, 'epoch': 1.4527777777777777}
Step 5240: {'loss': 0.8843, 'grad_norm': 0.6792157888412476, 'learning_rate': 0.0005149074074074074, 'epoch': 1.4555555555555555}
Step 5250: {'loss': 0.8961, 'grad_norm': 1.0093313455581665, 'learning_rate': 0.0005139814814814815, 'epoch': 1.4583333333333333}
Step 5260: {'loss': 0.8835, 'grad_norm': 0.5285505652427673, 'learning_rate': 0.0005130555555555557, 'epoch': 1.4611111111111112}
Step 5270: {'loss': 0.8581, 'grad_norm': 0.7451896071434021, 'learning_rate': 0.0005121296296296296, 'epoch': 1.463888888888889}
Step 5280: {'loss': 0.8972, 'grad_norm': 0.6249801516532898, 'learning_rate': 0.0005112037037037037, 'epoch': 1.4666666666666668}
Step 5290: {'loss': 0.9136, 'grad_norm': 0.4504997432231903, 'learning_rate': 0.0005102777777777778, 'epoch': 1.4694444444444446}
Step 5300: {'loss': 0.8402, 'grad_norm': 0.5871302485466003, 'learning_rate': 0.0005093518518518519, 'epoch': 1.4722222222222223}
Step 5310: {'loss': 0.8188, 'grad_norm': 0.8686734437942505, 'learning_rate': 0.000508425925925926, 'epoch': 1.475}
Step 5320: {'loss': 0.8861, 'grad_norm': 0.744178056716919, 'learning_rate': 0.0005074999999999999, 'epoch': 1.4777777777777779}
Step 5330: {'loss': 0.884, 'grad_norm': 0.9287219047546387, 'learning_rate': 0.0005065740740740741, 'epoch': 1.4805555555555556}
Step 5340: {'loss': 0.828, 'grad_norm': 0.6487817168235779, 'learning_rate': 0.0005056481481481482, 'epoch': 1.4833333333333334}
Step 5350: {'loss': 0.8564, 'grad_norm': 0.784971296787262, 'learning_rate': 0.0005047222222222222, 'epoch': 1.4861111111111112}
Step 5360: {'loss': 0.7714, 'grad_norm': 0.7480757832527161, 'learning_rate': 0.0005037962962962963, 'epoch': 1.488888888888889}
Step 5370: {'loss': 0.862, 'grad_norm': 0.6008979678153992, 'learning_rate': 0.0005028703703703704, 'epoch': 1.4916666666666667}
Step 5380: {'loss': 0.8578, 'grad_norm': 0.7920265197753906, 'learning_rate': 0.0005019444444444444, 'epoch': 1.4944444444444445}
Step 5390: {'loss': 0.83, 'grad_norm': 0.6592157483100891, 'learning_rate': 0.0005010185185185186, 'epoch': 1.4972222222222222}
Step 5400: {'loss': 0.8289, 'grad_norm': 0.41848310828208923, 'learning_rate': 0.0005000925925925927, 'epoch': 1.5}
Step 5410: {'loss': 0.8658, 'grad_norm': 0.9230576157569885, 'learning_rate': 0.0004991666666666666, 'epoch': 1.5027777777777778}
Step 5420: {'loss': 0.8605, 'grad_norm': 0.5928706526756287, 'learning_rate': 0.0004982407407407407, 'epoch': 1.5055555555555555}
Step 5430: {'loss': 0.8392, 'grad_norm': 0.8747515082359314, 'learning_rate': 0.0004973148148148148, 'epoch': 1.5083333333333333}
Step 5440: {'loss': 0.9523, 'grad_norm': 0.6913290619850159, 'learning_rate': 0.0004963888888888889, 'epoch': 1.511111111111111}
Step 5450: {'loss': 0.7755, 'grad_norm': 0.8226590752601624, 'learning_rate': 0.000495462962962963, 'epoch': 1.5138888888888888}
Step 5460: {'loss': 0.8803, 'grad_norm': 0.796339213848114, 'learning_rate': 0.000494537037037037, 'epoch': 1.5166666666666666}
Step 5470: {'loss': 0.9781, 'grad_norm': 0.8762000799179077, 'learning_rate': 0.0004936111111111111, 'epoch': 1.5194444444444444}
Step 5480: {'loss': 0.8116, 'grad_norm': 0.645983874797821, 'learning_rate': 0.0004926851851851852, 'epoch': 1.5222222222222221}
Step 5490: {'loss': 0.8342, 'grad_norm': 0.6853465437889099, 'learning_rate': 0.0004917592592592593, 'epoch': 1.525}
Step 5500: {'loss': 0.8332, 'grad_norm': 0.7225511074066162, 'learning_rate': 0.0004908333333333334, 'epoch': 1.5277777777777777}
Step 5510: {'loss': 0.8494, 'grad_norm': 0.4298620820045471, 'learning_rate': 0.0004899074074074074, 'epoch': 1.5305555555555554}
Step 5520: {'loss': 0.8834, 'grad_norm': 0.7197058796882629, 'learning_rate': 0.0004889814814814815, 'epoch': 1.5333333333333332}
Step 5530: {'loss': 0.8434, 'grad_norm': 0.8705687522888184, 'learning_rate': 0.0004880555555555556, 'epoch': 1.536111111111111}
Step 5540: {'loss': 0.8786, 'grad_norm': 0.794704258441925, 'learning_rate': 0.0004871296296296296, 'epoch': 1.5388888888888888}
Step 5550: {'loss': 0.9029, 'grad_norm': 0.7437292337417603, 'learning_rate': 0.0004862037037037037, 'epoch': 1.5416666666666665}
Step 5560: {'loss': 0.9136, 'grad_norm': 0.5836085081100464, 'learning_rate': 0.0004852777777777778, 'epoch': 1.5444444444444443}
Step 5570: {'loss': 0.8279, 'grad_norm': 0.7631860375404358, 'learning_rate': 0.00048435185185185186, 'epoch': 1.5472222222222223}
Step 5580: {'loss': 0.8676, 'grad_norm': 0.9124664664268494, 'learning_rate': 0.00048342592592592594, 'epoch': 1.55}
Step 5590: {'loss': 0.9508, 'grad_norm': 0.8505997061729431, 'learning_rate': 0.0004825, 'epoch': 1.5527777777777778}
Step 5600: {'loss': 0.8637, 'grad_norm': 0.6636788249015808, 'learning_rate': 0.0004815740740740741, 'epoch': 1.5555555555555556}
Step 5610: {'loss': 0.8678, 'grad_norm': 0.4978676736354828, 'learning_rate': 0.0004806481481481482, 'epoch': 1.5583333333333333}
Step 5620: {'loss': 0.8702, 'grad_norm': 0.6593096852302551, 'learning_rate': 0.0004797222222222222, 'epoch': 1.5611111111111111}
Step 5630: {'loss': 0.861, 'grad_norm': 0.9945763349533081, 'learning_rate': 0.0004787962962962963, 'epoch': 1.5638888888888889}
Step 5640: {'loss': 0.885, 'grad_norm': 0.8799884915351868, 'learning_rate': 0.0004778703703703704, 'epoch': 1.5666666666666667}
Step 5650: {'loss': 0.765, 'grad_norm': 0.9554637670516968, 'learning_rate': 0.00047694444444444444, 'epoch': 1.5694444444444444}
Step 5660: {'loss': 0.7978, 'grad_norm': 0.8921399712562561, 'learning_rate': 0.0004760185185185185, 'epoch': 1.5722222222222222}
Step 5670: {'loss': 0.9618, 'grad_norm': 0.7124951481819153, 'learning_rate': 0.0004750925925925926, 'epoch': 1.575}
Step 5680: {'loss': 0.8407, 'grad_norm': 0.8713764548301697, 'learning_rate': 0.0004741666666666667, 'epoch': 1.5777777777777777}
Step 5690: {'loss': 0.8435, 'grad_norm': 0.5371073484420776, 'learning_rate': 0.00047324074074074076, 'epoch': 1.5805555555555557}
Step 5700: {'loss': 0.8805, 'grad_norm': 0.860736072063446, 'learning_rate': 0.0004723148148148148, 'epoch': 1.5833333333333335}
Step 5710: {'loss': 0.8988, 'grad_norm': 0.6448770761489868, 'learning_rate': 0.0004713888888888889, 'epoch': 1.5861111111111112}
Step 5720: {'loss': 0.9307, 'grad_norm': 0.7715898752212524, 'learning_rate': 0.000470462962962963, 'epoch': 1.588888888888889}
Step 5730: {'loss': 0.9341, 'grad_norm': 1.1180049180984497, 'learning_rate': 0.000469537037037037, 'epoch': 1.5916666666666668}
Step 5740: {'loss': 0.9431, 'grad_norm': 0.49244382977485657, 'learning_rate': 0.0004686111111111111, 'epoch': 1.5944444444444446}
